date,dma,hour,sessions,direct_sessions,organic_sessions,paid_sessions,social_sessions,conversions,revenue
2023-03-16,New_York,23,72,22,13,8,29,0,0.0
2023-03-16,Philadelphia,0,18,2,1,0,15,0,0.0
2023-03-16,Philadelphia,1,16,1,0,0,14,0,0.0
2023-03-16,Philadelphia,2,17,2,0,0,15,0,0.0
2023-03-16,Philadelphia,3,12,2,0,0,10,0,0.0
2023-03-16,Philadelphia,4,13,1,0,0,12,0,0.0
2023-03-16,Philadelphia,5,11,1,0,0,10,0,0.0
2023-03-16,Philadelphia,6,11,0,0,0,11,0,0.0
2023-03-16,Philadelphia,7,23,4,3,0,16,0,0.0
2023-03-16,Philadelphia,8,30,8,1,0,21,1,145.81
2023-03-16,Philadelphia,9,48,8,13,6,21,3,497.34
2023-03-16,Philadelphia,10,48,9,11,4,24,1,123.07
2023-03-16,Philadelphia,11,46,7,12,5,22,1,154.17
2023-03-16,Philadelphia,12,43,7,9,5,22,2,251.39
2023-03-16,Philadelphia,13,23,2,3,1,17,1,95.9
2023-03-16,Philadelphia,14,15,0,2,0,13,0,0.0
2023-03-16,Philadelphia,15,12,0,0,0,12,1,143.08
2023-03-16,Philadelphia,16,19,1,2,1,15,1,153.66
2023-03-16,Philadelphia,17,23,2,3,1,17,1,176.81
2023-03-16,Philadelphia,18,60,19,9,5,25,4,430.72999999999996
2023-03-16,Philadelphia,19,65,23,12,5,25,2,244.73000000000002
2023-03-16,Philadelphia,20,80,29,16,8,27,1,133.3
2023-03-16,Philadelphia,21,71,25,12,5,26,2,289.1
2023-03-16,Philadelphia,22,47,15,6,2,23,1,104.15
2023-03-16,Philadelphia,23,18,1,0,0,17,0,0.0
2023-03-16,Phoenix,0,12,0,0,0,12,0,0.0
2023-03-16,Phoenix,1,15,1,0,0,14,0,0.0
2023-03-16,Phoenix,2,16,1,0,0,15,0,0.0
2023-03-16,Phoenix,3,17,2,0,0,15,0,0.0
2023-03-16,Phoenix,4,19,4,1,0,14,0,0.0
2023-03-16,Phoenix,5,11,1,1,0,9,0,0.0
2023-03-16,Phoenix,6,12,1,0,0,11,0,0.0
2023-03-16,Phoenix,7,18,4,0,0,14,1,176.33
2023-03-16,Phoenix,8,20,3,1,0,16,1,154.7
2023-03-16,Phoenix,9,27,2,6,0,19,1,94.09
2023-03-16,Phoenix,10,37,6,8,2,21,1,159.82
2023-03-16,Phoenix,11,34,4,7,1,22,1,136.8
2023-03-16,Phoenix,12,18,0,3,0,15,0,0.0
2023-03-16,Phoenix,13,18,1,1,0,16,0,0.0
2023-03-16,Phoenix,14,16,1,1,0,14,0,0.0
2023-03-16,Phoenix,15,12,0,2,0,10,1,153.91
2023-03-16,Phoenix,16,14,0,1,0,13,2,258.36
2023-03-16,Phoenix,17,27,3,4,1,19,0,0.0
2023-03-16,Phoenix,18,42,13,6,0,21,3,410.84000000000003
2023-03-16,Phoenix,19,43,12,5,2,24,3,333.14
2023-03-16,Phoenix,20,49,14,6,4,25,3,405.23
2023-03-16,Phoenix,21,54,18,7,2,25,3,452.1
2023-03-16,Phoenix,22,35,9,4,1,21,0,0.0
2023-03-16,Phoenix,23,20,4,1,0,15,0,0.0
2023-03-17,Atlanta,0,13,0,0,0,13,0,0.0
2023-03-17,Atlanta,1,12,1,1,0,10,0,0.0
2023-03-17,Atlanta,2,9,0,0,0,9,1,132.28
2023-03-17,Atlanta,3,13,1,0,0,12,0,0.0
2023-03-17,Atlanta,4,9,1,1,0,7,0,0.0
2023-03-17,Atlanta,5,9,0,0,0,9,0,0.0
2023-03-17,Atlanta,6,11,2,0,0,9,1,161.88
2023-03-17,Atlanta,7,24,4,1,0,19,1,113.13
2023-03-17,Atlanta,8,29,6,2,0,21,0,0.0
2023-03-17,Atlanta,9,37,5,8,3,21,0,0.0
2023-03-17,Atlanta,10,45,7,11,4,23,1,99.86
2023-03-17,Atlanta,11,26,3,5,2,16,1,166.52
2023-03-17,Atlanta,12,41,11,8,0,18,1,148.82
2023-03-17,Atlanta,13,24,3,4,0,17,1,137.4
2023-03-17,Atlanta,14,12,0,1,0,11,0,0.0
2023-03-17,Atlanta,15,14,0,2,0,12,0,0.0
2023-03-17,Atlanta,16,17,0,2,0,15,1,111.71
2023-03-17,Atlanta,17,19,0,4,0,15,0,0.0
2023-03-17,Atlanta,18,45,13,6,3,23,0,0.0
2023-03-17,Atlanta,19,54,17,10,4,23,3,424.16999999999996
2023-03-17,Atlanta,20,56,17,10,5,24,0,0.0
2023-03-17,Atlanta,21,50,15,8,2,23,1,136.72
2023-03-17,Atlanta,22,39,11,5,3,20,0,0.0
2023-03-17,Atlanta,23,21,3,0,0,18,0,0.0
2023-03-17,Chicago,0,21,3,0,0,18,1,175.56
2023-03-17,Chicago,1,19,3,1,0,15,1,157.28
2023-03-17,Chicago,2,17,3,0,0,14,0,0.0
2023-03-17,Chicago,3,22,4,3,0,15,0,0.0
2023-03-17,Chicago,4,23,3,0,0,20,1,97.98
2023-03-17,Chicago,5,16,3,1,1,11,0,0.0
2023-03-17,Chicago,6,26,6,3,0,17,0,0.0
2023-03-17,Chicago,7,38,10,6,1,21,1,171.53
2023-03-17,Chicago,8,33,7,4,1,21,0,0.0
2023-03-17,Chicago,9,48,9,11,4,24,1,98.53
2023-03-17,Chicago,10,61,13,16,7,25,2,325.22
2023-03-17,Chicago,11,54,11,16,5,22,2,284.78
2023-03-17,Chicago,12,49,8,11,6,24,1,120.63
2023-03-17,Chicago,13,35,4,8,2,21,1,140.92
2023-03-17,Chicago,14,24,0,3,0,21,1,161.25
2023-03-17,Chicago,15,21,1,4,0,16,0,0.0
2023-03-17,Chicago,16,18,0,2,0,15,2,287.90999999999997
2023-03-17,Chicago,17,26,3,3,1,19,0,0.0
2023-03-17,Chicago,18,61,21,14,2,24,3,415.27
2023-03-17,Chicago,19,152,74,34,7,33,8,1233.46
2023-03-17,Chicago,20,83,28,17,8,30,2,273.65
2023-03-17,Chicago,21,92,33,18,10,29,1,175.95
2023-03-17,Chicago,22,60,22,11,3,24,0,0.0
2023-03-17,Chicago,23,39,10,4,3,22,0,0.0
2023-03-17,Dallas,0,17,1,0,0,16,0,0.0
2023-03-17,Dallas,1,15,3,0,0,12,0,0.0
2023-03-17,Dallas,2,14,1,0,0,13,0,0.0
2023-03-17,Dallas,3,14,1,1,0,12,0,0.0
2023-03-17,Dallas,4,18,2,1,0,15,0,0.0
2023-03-17,Dallas,5,11,1,0,0,10,0,0.0
2023-03-17,Dallas,6,17,2,1,0,14,0,0.0
2023-03-17,Dallas,7,14,2,1,0,11,1,171.43
2023-03-17,Dallas,8,33,8,4,0,21,1,140.47
2023-03-17,Dallas,9,34,4,8,2,20,2,200.68
2023-03-17,Dallas,10,47,7,13,5,22,2,317.78
2023-03-17,Dallas,11,42,7,9,2,24,1,145.94
2023-03-17,Dallas,12,30,3,7,2,18,0,0.0
2023-03-17,Dallas,13,18,1,3,1,13,0,0.0
2023-03-17,Dallas,14,19,0,3,0,16,0,0.0
2023-03-17,Dallas,15,15,0,2,0,13,0,0.0
2023-03-17,Dallas,16,14,0,1,0,12,2,280.48
2023-03-17,Dallas,17,26,3,4,0,19,1,134.72
2023-03-17,Dallas,18,46,13,6,2,25,1,131.15
2023-03-17,Dallas,19,41,11,5,1,24,2,224.09
2023-03-17,Dallas,20,74,26,14,6,28,2,242.21999999999997
2023-03-17,Dallas,21,63,21,10,4,28,0,0.0
2023-03-17,Dallas,22,46,13,7,1,25,2,224.11
2023-03-17,Dallas,23,21,2,0,0,19,0,0.0
2023-03-17,Houston,0,16,2,1,0,13,0,0.0
2023-03-17,Houston,1,19,4,1,0,14,0,0.0
2023-03-17,Houston,2,8,0,0,0,8,0,0.0
2023-03-17,Houston,3,18,2,1,0,15,0,0.0
2023-03-17,Houston,4,7,1,0,0,6,0,0.0
2023-03-17,Houston,5,15,1,0,0,14,1,141.62
2023-03-17,Houston,6,16,3,0,0,13,2,253.55
2023-03-17,Houston,7,19,2,1,0,16,1,121.83
2023-03-17,Houston,8,33,7,5,2,19,0,0.0
2023-03-17,Houston,9,47,8,12,4,23,1,155.57
2023-03-17,Houston,10,34,3,8,2,21,3,362.4
2023-03-17,Houston,11,30,4,6,1,19,2,218.97
2023-03-17,Houston,12,31,1,8,1,21,0,0.0
2023-03-17,Houston,13,46,11,9,1,22,1,140.02
2023-03-17,Houston,14,15,1,2,1,11,1,109.25
2023-03-17,Houston,15,24,1,3,0,20,1,158.48
2023-03-17,Houston,16,23,2,5,1,15,1,129.89
2023-03-17,Houston,17,23,2,5,0,16,0,0.0
2023-03-17,Houston,18,36,9,4,2,21,0,0.0
2023-03-17,Houston,19,49,14,7,2,26,1,168.24
2023-03-17,Houston,20,131,66,31,6,24,3,364.28
2023-03-17,Houston,21,67,21,11,6,27,0,0.0
2023-03-17,Houston,22,38,11,6,0,21,1,101.3
2023-03-17,Houston,23,15,3,1,0,11,1,133.81
2023-03-17,Los_Angeles,0,44,13,6,1,24,0,0.0
2023-03-17,Los_Angeles,1,43,14,9,0,20,1,154.49
2023-03-17,Los_Angeles,2,29,5,3,0,21,1,175.42
2023-03-17,Los_Angeles,3,25,5,3,0,17,1,130.5
2023-03-17,Los_Angeles,4,34,9,4,1,20,1,134.79
2023-03-17,Los_Angeles,5,34,9,5,0,20,0,0.0
2023-03-17,Los_Angeles,6,57,18,8,4,27,3,395.79
2023-03-17,Los_Angeles,7,59,18,11,4,26,0,0.0
2023-03-17,Los_Angeles,8,84,29,17,8,30,2,217.5
2023-03-17,Los_Angeles,9,128,34,38,22,34,4,567.21
2023-03-17,Los_Angeles,10,117,31,35,21,30,5,748.14
2023-03-17,Los_Angeles,11,92,23,27,14,28,2,271.0
2023-03-17,Los_Angeles,12,74,17,20,9,28,3,417.32
2023-03-17,Los_Angeles,13,57,14,12,3,24,0,0.0
2023-03-17,Los_Angeles,14,57,11,14,7,25,0,0.0
2023-03-17,Los_Angeles,15,40,8,10,2,20,0,0.0
2023-03-17,Los_Angeles,16,52,11,12,5,24,0,0.0
2023-03-17,Los_Angeles,17,48,7,13,3,25,0,0.0
2023-03-17,Los_Angeles,18,93,32,20,11,30,4,471.62
2023-03-17,Los_Angeles,19,134,51,28,16,39,3,385.15
2023-03-17,Los_Angeles,20,153,57,33,20,43,1,170.81
2023-03-17,Los_Angeles,21,138,51,30,20,37,6,805.12
2023-03-17,Los_Angeles,22,106,38,21,13,34,4,472.15999999999997
2023-03-17,Los_Angeles,23,56,18,8,5,25,0,0.0
2023-03-17,New_York,0,37,9,5,2,21,0,0.0
2023-03-17,New_York,1,48,14,6,3,25,2,259.47
2023-03-17,New_York,2,35,10,5,0,20,1,138.19
2023-03-17,New_York,3,37,11,4,1,21,0,0.0
2023-03-17,New_York,4,39,9,6,2,22,1,177.33
2023-03-17,New_York,5,54,16,9,3,26,2,255.57
2023-03-17,New_York,6,69,23,14,5,27,3,420.71999999999997
2023-03-17,New_York,7,72,24,12,6,30,5,786.06
2023-03-17,New_York,8,98,33,19,13,33,2,246.54000000000002
2023-03-17,New_York,9,135,36,41,23,35,8,1059.76
2023-03-17,New_York,10,155,41,47,28,39,3,338.88
2023-03-17,New_York,11,135,33,41,22,39,3,421.58
2023-03-17,New_York,12,93,23,27,14,29,2,320.34000000000003
2023-03-17,New_York,13,114,42,30,12,26,1,179.51
2023-03-17,New_York,14,72,17,19,11,25,0,0.0
2023-03-17,New_York,15,58,11,16,5,26,1,126.82
2023-03-17,New_York,16,62,14,15,8,24,1,135.78
2023-03-17,New_York,17,86,21,26,13,26,1,98.17
2023-03-17,New_York,18,115,42,23,13,37,6,885.1
2023-03-17,New_York,19,183,68,42,26,47,6,971.1
2023-03-17,New_York,20,235,89,54,37,55,3,343.25
2023-03-17,New_York,21,174,67,38,23,42,3,392.93
2023-03-17,New_York,22,119,43,25,14,37,2,232.34
2023-03-17,New_York,23,82,29,17,8,28,5,763.24
2023-03-17,Philadelphia,0,15,1,1,0,13,0,0.0
2023-03-17,Philadelphia,1,10,1,0,0,9,0,0.0
2023-03-17,Philadelphia,2,13,0,0,0,13,0,0.0
2023-03-17,Philadelphia,3,16,1,0,0,15,1,130.01
2023-03-17,Philadelphia,4,19,3,0,0,16,0,0.0
2023-03-17,Philadelphia,5,13,0,0,0,13,0,0.0
2023-03-17,Philadelphia,6,25,6,3,0,16,0,0.0
2023-03-17,Philadelphia,7,33,7,5,1,20,1,122.91
2023-03-17,Philadelphia,8,42,11,8,0,23,1,121.22
2023-03-17,Philadelphia,9,49,8,13,3,25,0,0.0
2023-03-17,Philadelphia,10,40,6,9,4,21,1,101.37
2023-03-17,Philadelphia,11,54,10,14,5,25,2,269.76
2023-03-17,Philadelphia,12,41,8,9,2,22,1,107.43
2023-03-17,Philadelphia,13,23,2,3,1,17,0,0.0
2023-03-17,Philadelphia,14,21,2,3,0,16,0,0.0
2023-03-17,Philadelphia,15,22,0,4,0,18,1,169.47
2023-03-17,Philadelphia,16,17,0,2,0,15,3,369.44
2023-03-17,Philadelphia,17,21,1,4,0,16,0,0.0
2023-03-17,Philadelphia,18,44,13,8,1,22,1,173.56
2023-03-17,Philadelphia,19,65,22,11,4,28,1,170.53
2023-03-17,Philadelphia,20,73,25,13,8,27,2,300.72
2023-03-17,Philadelphia,21,69,23,13,6,25,2,210.44
2023-03-17,Philadelphia,22,50,14,7,4,25,0,0.0
2023-03-17,Philadelphia,23,38,10,6,0,22,0,0.0
2023-03-17,Phoenix,0,13,3,0,0,10,0,0.0
2023-03-17,Phoenix,1,12,0,0,0,12,1,137.12
2023-03-17,Phoenix,2,12,0,0,0,12,0,0.0
2023-03-17,Phoenix,3,10,1,0,0,9,0,0.0
2023-03-17,Phoenix,4,12,0,0,0,12,0,0.0
2023-03-17,Phoenix,5,14,1,0,0,13,0,0.0
2023-03-17,Phoenix,6,13,0,0,0,13,0,0.0
2023-03-17,Phoenix,7,28,6,3,0,19,0,0.0
2023-03-17,Phoenix,8,26,5,1,0,20,0,0.0
2023-03-17,Phoenix,9,31,2,7,1,21,1,133.58
2023-03-17,Phoenix,10,43,8,9,5,21,0,0.0
2023-03-17,Phoenix,11,31,4,7,1,19,0,0.0
2023-03-17,Phoenix,12,25,2,4,0,19,1,145.76
2023-03-17,Phoenix,13,22,1,3,0,17,0,0.0
2023-03-17,Phoenix,14,16,1,2,0,13,1,140.3
2023-03-17,Phoenix,15,15,0,0,0,15,0,0.0
2023-03-17,Phoenix,16,15,1,2,0,12,0,0.0
2023-03-17,Phoenix,17,24,2,4,0,18,2,288.40999999999997
2023-03-17,Phoenix,18,28,6,1,0,21,0,0.0
2023-03-17,Phoenix,19,34,9,3,1,21,0,0.0
2023-03-17,Phoenix,20,61,20,11,7,23,2,292.29
2023-03-17,Phoenix,21,52,16,7,3,25,2,242.84
2023-03-17,Phoenix,22,31,7,3,0,21,3,368.81
2023-03-17,Phoenix,23,15,3,0,0,12,0,0.0
2023-03-18,Atlanta,0,10,0,0,0,10,0,0.0
2023-03-18,Atlanta,1,15,2,1,0,12,0,0.0
2023-03-18,Atlanta,2,10,1,0,0,9,0,0.0
2023-03-18,Atlanta,3,10,2,0,0,8,1,141.02
2023-03-18,Atlanta,4,7,1,0,0,6,0,0.0
2023-03-18,Atlanta,5,12,0,0,0,12,1,113.77
2023-03-18,Atlanta,6,11,0,0,0,11,0,0.0
2023-03-18,Atlanta,7,20,5,2,0,13,1,115.8
2023-03-18,Atlanta,8,27,6,3,0,18,0,0.0
2023-03-18,Atlanta,9,36,4,8,1,23,0,0.0
2023-03-18,Atlanta,10,36,5,7,1,23,1,172.39
2023-03-18,Atlanta,11,29,2,5,1,21,0,0.0
2023-03-18,Atlanta,12,27,3,5,2,17,0,0.0
2023-03-18,Atlanta,13,19,0,4,0,15,1,106.82
2023-03-18,Atlanta,14,10,0,0,0,10,0,0.0
2023-03-18,Atlanta,15,8,0,0,0,8,0,0.0
2023-03-18,Atlanta,16,12,0,1,0,11,1,175.74
2023-03-18,Atlanta,17,14,1,1,0,12,0,0.0
2023-03-18,Atlanta,18,24,5,2,1,16,0,0.0
2023-03-18,Atlanta,19,38,11,5,3,19,2,308.61
2023-03-18,Atlanta,20,40,11,4,1,24,2,268.9
2023-03-18,Atlanta,21,46,14,7,1,21,0,0.0
2023-03-18,Atlanta,22,26,4,1,0,19,0,0.0
2023-03-18,Atlanta,23,12,1,0,0,11,0,0.0
2023-03-18,Chicago,0,13,1,0,0,12,0,0.0
2023-03-18,Chicago,1,13,0,0,0,13,1,163.52
2023-03-18,Chicago,2,11,0,0,0,11,0,0.0
2023-03-18,Chicago,3,20,3,1,0,16,0,0.0
2023-03-18,Chicago,4,12,0,0,0,12,0,0.0
2023-03-18,Chicago,5,15,3,0,0,12,0,0.0
2023-03-18,Chicago,6,15,1,0,0,14,0,0.0
2023-03-18,Chicago,7,18,4,0,0,14,2,199.58999999999997
2023-03-18,Chicago,8,33,9,3,0,21,1,125.04
2023-03-18,Chicago,9,48,9,11,3,25,2,241.02999999999997
2023-03-18,Chicago,10,50,9,13,4,24,1,120.69
2023-03-18,Chicago,11,40,5,10,3,22,0,0.0
2023-03-18,Chicago,12,39,6,7,3,21,3,361.40999999999997
2023-03-18,Chicago,13,21,0,3,0,18,1,114.8
2023-03-18,Chicago,14,20,1,3,0,16,0,0.0
2023-03-18,Chicago,15,23,1,3,0,19,1,109.08
2023-03-18,Chicago,16,17,1,3,0,13,0,0.0
2023-03-18,Chicago,17,33,5,6,0,22,1,94.5
2023-03-18,Chicago,18,47,16,8,1,22,0,0.0
2023-03-18,Chicago,19,73,23,12,9,29,3,342.48
2023-03-18,Chicago,20,62,20,11,5,26,0,0.0
2023-03-18,Chicago,21,63,21,12,5,25,3,462.99
2023-03-18,Chicago,22,46,14,7,2,21,1,98.23
2023-03-18,Chicago,23,26,5,2,0,19,0,0.0
2023-03-18,Dallas,0,13,2,1,0,10,0,0.0
2023-03-18,Dallas,1,11,0,0,0,11,0,0.0
2023-03-18,Dallas,2,8,1,0,0,7,1,135.75
2023-03-18,Dallas,3,12,0,0,0,12,0,0.0
2023-03-18,Dallas,4,9,1,0,0,8,0,0.0
2023-03-18,Dallas,5,11,1,0,0,10,0,0.0
2023-03-18,Dallas,6,14,1,0,0,13,1,147.29
2023-03-18,Dallas,7,19,4,0,0,15,0,0.0
2023-03-18,Dallas,8,22,3,2,0,17,1,150.26
2023-03-18,Dallas,9,29,4,6,3,16,1,108.01
2023-03-18,Dallas,10,39,4,10,3,22,2,267.78
2023-03-18,Dallas,11,27,3,6,1,17,0,0.0
2023-03-18,Dallas,12,29,4,5,1,17,1,171.2
2023-03-18,Dallas,13,23,2,4,1,16,1,152.92
2023-03-18,Dallas,14,15,0,1,0,14,1,105.49
2023-03-18,Dallas,15,11,0,0,0,11,0,0.0
2023-03-18,Dallas,16,12,0,2,0,10,1,146.36
2023-03-18,Dallas,17,15,0,0,0,15,1,174.41
2023-03-18,Dallas,18,24,4,2,1,17,0,0.0
2023-03-18,Dallas,19,41,12,6,1,22,2,218.6
2023-03-18,Dallas,20,37,10,3,1,23,2,265.73
2023-03-18,Dallas,21,34,9,5,1,19,1,150.86
2023-03-18,Dallas,22,40,11,6,2,19,0,0.0
2023-03-18,Dallas,23,20,4,1,0,15,0,0.0
2023-03-18,Houston,0,9,0,0,0,9,1,90.01
2023-03-18,Houston,1,11,1,0,0,10,1,115.94
2023-03-18,Houston,2,10,1,0,0,9,0,0.0
2023-03-18,Houston,3,15,2,0,0,13,0,0.0
2023-03-18,Houston,4,12,1,0,0,11,2,300.49
2023-03-18,Houston,5,15,2,1,0,12,1,152.93
2023-03-18,Houston,6,9,0,0,0,9,0,0.0
2023-03-18,Houston,7,17,4,1,0,12,0,0.0
2023-03-18,Houston,8,23,4,2,0,17,0,0.0
2023-03-18,Houston,9,31,3,8,1,19,0,0.0
2023-03-18,Houston,10,45,7,11,4,23,0,0.0
2023-03-18,Houston,11,28,2,5,2,19,1,134.33
2023-03-18,Houston,12,33,3,8,2,19,1,137.01
2023-03-18,Houston,13,19,0,3,0,16,0,0.0
2023-03-18,Houston,14,20,1,3,0,16,0,0.0
2023-03-18,Houston,15,20,5,2,0,11,1,115.5
2023-03-18,Houston,16,9,0,0,0,9,0,0.0
2023-03-18,Houston,17,24,2,3,0,19,1,113.61
2023-03-18,Houston,18,25,4,2,1,18,1,163.37
2023-03-18,Houston,19,58,17,10,4,27,1,111.06
2023-03-18,Houston,20,44,13,5,2,24,2,223.68
2023-03-18,Houston,21,51,16,8,2,22,0,0.0
2023-03-18,Houston,22,32,7,3,0,20,0,0.0
2023-03-18,Houston,23,24,3,2,0,19,5,730.69
2023-03-18,Los_Angeles,0,18,2,0,0,16,0,0.0
2023-03-18,Los_Angeles,1,30,7,3,0,20,1,134.29
2023-03-18,Los_Angeles,2,23,6,1,0,16,0,0.0
2023-03-18,Los_Angeles,3,24,6,1,0,17,1,97.31
2023-03-18,Los_Angeles,4,27,5,3,0,19,0,0.0
2023-03-18,Los_Angeles,5,25,4,2,0,19,0,0.0
2023-03-18,Los_Angeles,6,39,9,4,3,23,0,0.0
2023-03-18,Los_Angeles,7,53,16,9,3,25,3,461.99
2023-03-18,Los_Angeles,8,60,18,11,4,27,2,335.44
2023-03-18,Los_Angeles,9,74,18,21,10,25,3,441.6
2023-03-18,Los_Angeles,10,85,20,24,12,29,4,610.53
2023-03-18,Los_Angeles,11,92,22,27,15,28,1,92.07
2023-03-18,Los_Angeles,12,67,15,18,8,24,5,795.26
2023-03-18,Los_Angeles,13,38,5,9,2,22,3,480.65999999999997
2023-03-18,Los_Angeles,14,41,6,9,4,22,2,253.59
2023-03-18,Los_Angeles,15,35,5,6,0,20,3,419.15
2023-03-18,Los_Angeles,16,26,1,5,0,20,0,0.0
2023-03-18,Los_Angeles,17,44,6,10,4,24,0,0.0
2023-03-18,Los_Angeles,18,69,23,13,6,27,4,590.24
2023-03-18,Los_Angeles,19,108,38,23,13,34,5,695.47
2023-03-18,Los_Angeles,20,122,43,27,16,36,2,269.49
2023-03-18,Los_Angeles,21,119,45,24,13,34,2,301.99
2023-03-18,Los_Angeles,22,85,31,16,6,28,1,183.33
2023-03-18,Los_Angeles,23,44,14,6,2,22,2,294.09000000000003
2023-03-18,New_York,0,31,8,4,1,18,1,97.85
2023-03-18,New_York,1,42,12,5,3,22,1,140.61
2023-03-18,New_York,2,39,10,5,2,22,2,254.24999999999997
2023-03-18,New_York,3,27,6,2,0,19,4,559.4300000000001
2023-03-18,New_York,4,22,4,2,0,16,1,119.92
2023-03-18,New_York,5,35,9,4,0,22,0,0.0
2023-03-18,New_York,6,40,10,7,2,21,1,137.3
2023-03-18,New_York,7,60,19,9,5,27,3,450.68
2023-03-18,New_York,8,77,25,13,8,31,0,0.0
2023-03-18,New_York,9,112,26,35,18,33,4,622.39
2023-03-18,New_York,10,115,29,34,19,33,5,548.96
2023-03-18,New_York,11,102,25,31,14,32,3,441.4
2023-03-18,New_York,12,95,24,28,16,27,4,622.44
2023-03-18,New_York,13,51,10,13,4,24,0,0.0
2023-03-18,New_York,14,50,10,13,4,23,2,261.22
2023-03-18,New_York,15,42,7,9,2,24,1,134.09
2023-03-18,New_York,16,45,7,10,4,24,2,270.62
2023-03-18,New_York,17,65,13,18,7,27,0,0.0
2023-03-18,New_York,18,100,38,21,11,30,3,325.55
2023-03-18,New_York,19,153,56,33,19,45,5,681.5699999999999
2023-03-18,New_York,20,169,63,37,25,44,5,627.53
2023-03-18,New_York,21,157,57,35,24,41,3,330.42
2023-03-18,New_York,22,132,55,27,13,33,5,731.4200000000001
2023-03-18,New_York,23,62,21,11,5,25,0,0.0
2023-03-18,Philadelphia,0,16,2,0,0,14,2,310.0
2023-03-18,Philadelphia,1,6,0,0,0,6,0,0.0
2023-03-18,Philadelphia,2,8,0,0,0,8,0,0.0
2023-03-18,Philadelphia,3,16,1,0,0,15,1,100.82
2023-03-18,Philadelphia,4,16,3,0,0,13,0,0.0
2023-03-18,Philadelphia,5,16,1,1,0,14,2,308.58
2023-03-18,Philadelphia,6,20,3,1,0,16,0,0.0
2023-03-18,Philadelphia,7,24,4,1,1,18,0,0.0
2023-03-18,Philadelphia,8,29,6,3,1,19,1,147.31
2023-03-18,Philadelphia,9,37,5,8,2,22,0,0.0
2023-03-18,Philadelphia,10,38,5,9,2,22,2,297.03999999999996
2023-03-18,Philadelphia,11,32,4,6,3,19,0,0.0
2023-03-18,Philadelphia,12,34,5,6,0,21,0,0.0
2023-03-18,Philadelphia,13,18,0,4,0,14,0,0.0
2023-03-18,Philadelphia,14,15,0,1,0,14,0,0.0
2023-03-18,Philadelphia,15,15,1,3,0,11,0,0.0
2023-03-18,Philadelphia,16,10,0,0,0,10,0,0.0
2023-03-18,Philadelphia,17,23,1,3,1,18,3,445.57000000000005
2023-03-18,Philadelphia,18,37,10,4,0,23,1,158.84
2023-03-18,Philadelphia,19,49,14,9,1,25,1,107.86
2023-03-18,Philadelphia,20,58,19,11,3,25,3,407.51
2023-03-18,Philadelphia,21,36,8,4,0,24,2,322.86
2023-03-18,Philadelphia,22,42,11,4,2,23,0,0.0
2023-03-18,Philadelphia,23,15,2,0,0,13,0,0.0
2023-03-18,Phoenix,0,13,0,0,0,13,0,0.0
2023-03-18,Phoenix,1,9,0,0,0,9,0,0.0
2023-03-18,Phoenix,2,12,1,0,0,11,0,0.0
2023-03-18,Phoenix,3,13,1,1,0,11,1,118.89
2023-03-18,Phoenix,4,15,2,0,0,13,0,0.0
2023-03-18,Phoenix,5,15,2,0,0,13,0,0.0
2023-03-18,Phoenix,6,11,1,0,0,10,0,0.0
2023-03-18,Phoenix,7,22,4,1,0,17,1,102.91
2023-03-18,Phoenix,8,19,3,0,0,16,1,91.32
2023-03-18,Phoenix,9,21,1,3,0,17,0,0.0
2023-03-18,Phoenix,10,33,3,7,1,22,0,0.0
2023-03-18,Phoenix,11,43,4,11,4,24,0,0.0
2023-03-18,Phoenix,12,22,1,3,0,18,0,0.0
2023-03-18,Phoenix,13,12,0,0,0,12,0,0.0
2023-03-18,Phoenix,14,9,0,0,0,9,0,0.0
2023-03-18,Phoenix,15,7,0,0,0,7,0,0.0
2023-03-18,Phoenix,16,12,0,0,0,12,0,0.0
2023-03-18,Phoenix,17,13,0,1,0,12,1,110.79
2023-03-18,Phoenix,18,20,3,0,0,17,0,0.0
2023-03-18,Phoenix,19,32,7,4,1,20,2,308.0
2023-03-18,Phoenix,20,40,11,5,0,24,1,152.86
2023-03-18,Phoenix,21,42,11,3,2,24,3,432.61
2023-03-18,Phoenix,22,21,5,1,0,13,1,96.22
2023-03-18,Phoenix,23,17,2,0,0,15,0,0.0
2023-03-19,Atlanta,0,12,0,0,0,11,0,0.0
2023-03-19,Atlanta,1,17,2,1,0,14,0,0.0
2023-03-19,Atlanta,2,9,0,0,0,9,0,0.0
2023-03-19,Atlanta,3,7,1,0,0,6,0,0.0
2023-03-19,Atlanta,4,9,0,0,0,9,0,0.0
2023-03-19,Atlanta,5,10,1,0,0,9,1,122.26
2023-03-19,Atlanta,6,8,1,0,0,7,0,0.0
2023-03-19,Atlanta,7,12,0,0,0,12,0,0.0
2023-03-19,Atlanta,8,25,5,3,0,17,0,0.0
2023-03-19,Atlanta,9,15,0,1,0,14,1,114.19
2023-03-19,Atlanta,10,20,0,3,0,17,1,138.74
2023-03-19,Atlanta,11,34,3,7,1,23,1,100.36
2023-03-19,Atlanta,12,20,1,3,0,16,0,0.0
2023-03-19,Atlanta,13,16,1,1,0,12,1,158.17
2023-03-19,Atlanta,14,17,6,2,0,6,1,125.02
2023-03-19,Atlanta,15,28,6,3,0,14,1,111.16
2023-03-19,Atlanta,16,6,0,0,0,6,0,0.0
2023-03-19,Atlanta,17,16,1,1,0,12,0,0.0
