date,dma,sessions,direct_sessions,organic_sessions,paid_sessions,social_sessions,conversions,revenue
2023-10-16,Houston,893,205,154,49,471,21,2982.92
2023-10-16,Los_Angeles,2283,711,533,281,741,61,8495.15
2023-10-16,New_York,2942,982,711,390,829,76,9860.17
2023-10-16,Philadelphia,1090,272,201,67,531,20,2599.71
2023-10-16,Phoenix,697,150,97,22,416,12,1580.66
2023-10-17,Atlanta,715,140,100,32,424,23,3213.9700000000003
2023-10-17,Chicago,1308,364,251,107,556,47,6278.96
2023-10-17,Dallas,820,185,124,39,453,26,3729.93
2023-10-17,Houston,834,189,130,42,450,22,2939.01
2023-10-17,Los_Angeles,2176,690,490,251,709,50,6901.6900000000005
2023-10-17,New_York,2807,901,687,386,819,61,8043.88
2023-10-17,Philadelphia,1007,241,179,70,503,20,2680.7
2023-10-17,Phoenix,725,160,106,32,406,15,1778.56
2023-10-18,Atlanta,820,213,125,39,431,22,2953.02
2023-10-18,Chicago,1243,325,244,111,555,26,3197.35
2023-10-18,Dallas,768,167,127,35,431,20,2771.2200000000003
2023-10-18,Houston,831,182,133,46,461,22,2965.7799999999997
2023-10-18,Los_Angeles,2106,649,481,263,701,50,6758.06
2023-10-18,New_York,2869,927,701,407,826,67,9008.88
2023-10-18,Philadelphia,1010,246,171,71,510,23,2874.55
2023-10-18,Phoenix,777,223,136,20,392,19,2436.26
2023-10-19,Atlanta,741,161,110,36,430,23,3300.91
2023-10-19,Chicago,1303,341,263,120,573,33,4385.04
2023-10-19,Dallas,817,176,133,49,456,18,2366.01
2023-10-19,Houston,933,236,158,50,478,32,4313.9
2023-10-19,Los_Angeles,2306,720,542,290,745,50,6856.13
2023-10-19,New_York,3086,1061,764,421,825,86,11795.39
2023-10-19,Philadelphia,1038,252,190,74,519,24,3347.1
2023-10-19,Phoenix,721,146,101,35,436,18,2551.08
2023-10-20,Atlanta,823,185,129,46,456,19,2848.84
2023-10-20,Chicago,1314,347,256,112,588,31,4089.44
2023-10-20,Dallas,804,179,130,47,439,19,2471.81
2023-10-20,Houston,971,232,168,66,493,27,3495.9300000000003
2023-10-20,Los_Angeles,2394,758,565,306,744,64,8506.43
2023-10-20,New_York,3017,1005,739,414,843,90,12226.93
2023-10-20,Philadelphia,1114,283,211,83,529,30,4013.6
2023-10-20,Phoenix,898,256,155,35,441,35,4923.49
2023-10-21,Atlanta,658,137,88,14,409,20,2940.45
2023-10-21,Chicago,1291,421,261,77,509,44,5897.11
2023-10-21,Dallas,684,134,90,25,426,18,2313.57
2023-10-21,Houston,767,164,118,34,433,19,2539.19
2023-10-21,Los_Angeles,1921,602,426,214,666,43,5642.31
2023-10-21,New_York,2470,811,584,292,762,51,6837.44
2023-10-21,Philadelphia,885,209,155,48,457,20,2600.41
2023-10-21,Phoenix,570,99,56,11,386,9,1305.6
2023-10-22,Atlanta,623,131,75,17,381,20,2816.63
2023-10-22,Chicago,1073,283,195,77,496,29,4095.11
2023-10-22,Dallas,681,143,90,22,409,11,1627.98
2023-10-22,Houston,751,168,110,37,424,17,2236.65
2023-10-22,Los_Angeles,2018,700,457,185,643,59,7946.5599999999995
2023-10-22,New_York,2453,845,568,277,738,73,9336.29
2023-10-22,Philadelphia,883,221,157,49,437,27,3505.33
2023-10-22,Phoenix,587,100,68,14,388,13,1880.07
2023-10-23,Atlanta,743,150,113,40,434,13,1754.2
2023-10-23,Chicago,1267,349,248,104,556,22,2812.45
2023-10-23,Dallas,785,166,125,42,445,21,2772.89
2023-10-23,Houston,803,172,125,48,450,30,4169.98
2023-10-23,Los_Angeles,2074,631,474,248,708,51,6941.89
2023-10-23,New_York,2848,909,695,391,844,73,9550.43
2023-10-23,Philadelphia,994,232,177,78,503,20,2645.11
2023-10-23,Phoenix,662,130,89,25,414,15,2030.18
2023-10-24,Atlanta,712,145,108,33,419,15,2024.95
2023-10-24,Chicago,1366,408,279,106,563,40,5580.83
2023-10-24,Dallas,816,176,124,43,462,16,2170.67
2023-10-24,Houston,870,182,140,48,483,21,3058.17
2023-10-24,Los_Angeles,2079,644,475,244,704,46,6322.84
2023-10-24,New_York,2888,971,696,378,818,68,8947.11
2023-10-24,Philadelphia,1014,243,182,70,511,21,2938.9
2023-10-24,Phoenix,622,103,89,21,405,19,2767.51
2023-10-25,Atlanta,796,190,128,38,432,17,2345.45
2023-10-25,Chicago,1213,314,232,101,562,22,3058.98
2023-10-25,Dallas,770,154,121,43,449,23,3031.5
2023-10-25,Houston,819,184,130,44,457,24,3367.24
2023-10-25,Los_Angeles,2049,624,467,249,703,45,5908.41
2023-10-25,New_York,2865,930,698,400,827,68,9119.37
2023-10-25,Philadelphia,951,222,169,70,487,25,3461.32
2023-10-25,Phoenix,678,126,98,33,420,17,2292.75
2023-10-26,Atlanta,747,155,115,33,437,17,2418.31
2023-10-26,Chicago,1258,329,238,107,569,28,3571.41
2023-10-26,Dallas,950,260,155,57,461,26,3296.52
2023-10-26,Houston,921,210,155,57,488,29,3975.05
2023-10-26,Los_Angeles,2198,691,507,275,718,57,7502.8
2023-10-26,New_York,2994,978,738,422,841,63,8324.98
2023-10-26,Philadelphia,1151,299,221,86,529,33,4245.57
2023-10-26,Phoenix,745,152,110,33,443,8,1045.14
2023-10-27,Atlanta,839,189,135,49,463,22,3059.79
2023-10-27,Chicago,1299,342,259,114,576,33,4222.06
2023-10-27,Dallas,822,179,131,45,463,26,3462.78
2023-10-27,Houston,899,202,159,59,471,21,2936.08
2023-10-27,Los_Angeles,2308,721,535,287,750,51,6819.23
2023-10-27,New_York,3031,1023,744,410,838,62,8619.1
2023-10-27,Philadelphia,1070,266,201,83,519,26,3631.22
2023-10-27,Phoenix,869,239,150,32,438,24,3170.01
2023-10-28,Atlanta,612,109,82,16,398,12,1614.29
2023-10-28,Chicago,1006,237,176,72,515,28,3874.99
2023-10-28,Dallas,738,160,103,31,430,20,2868.79
2023-10-28,Houston,753,180,115,25,415,18,2494.58
2023-10-28,Los_Angeles,1968,610,443,238,666,57,7551.75
2023-10-28,New_York,2508,826,593,306,770,60,8209.9
2023-10-28,Philadelphia,957,236,169,51,488,29,4091.38
2023-10-28,Phoenix,565,101,80,11,363,20,2504.54
2023-10-29,Atlanta,781,214,132,21,399,29,4084.31
2023-10-29,Chicago,989,230,172,63,520,25,3128.87
2023-10-29,Dallas,890,290,159,20,400,12,1876.89
2023-10-29,Houston,672,130,91,26,420,17,2198.1800000000003
2023-10-29,Los_Angeles,1774,538,387,182,649,43,5928.29
2023-10-29,New_York,2487,832,582,301,749,63,8535.39
2023-10-29,Philadelphia,807,174,128,42,453,15,2060.46
2023-10-29,Phoenix,558,92,66,13,376,12,1718.39
2023-10-30,Atlanta,702,145,100,30,410,19,2686.04
2023-10-30,Chicago,1297,354,252,111,563,43,5965.35
2023-10-30,Dallas,839,199,140,43,440,28,3841.06
2023-10-30,Houston,849,194,142,58,446,27,3584.43
2023-10-30,Los_Angeles,2159,692,496,256,691,42,5746.61
2023-10-30,New_York,3114,1107,766,390,815,73,10179.82
2023-10-30,Philadelphia,1046,273,189,72,495,28,3916.68
2023-10-30,Phoenix,732,147,118,29,428,14,1874.54
2023-10-31,Atlanta,702,139,108,32,415,19,2765.75
2023-10-31,Chicago,1383,431,287,100,549,38,5556.89
2023-10-31,Dallas,1059,355,204,43,441,44,5718.95
2023-10-31,Houston,867,214,147,44,454,28,3861.95
2023-10-31,Los_Angeles,2163,701,494,255,697,50,7058.98
2023-10-31,New_York,2911,967,706,401,821,72,10228.86
2023-10-31,Philadelphia,979,236,171,69,489,28,3927.63
2023-10-31,Phoenix,701,124,98,27,442,19,2491.29
2023-11-01,Atlanta,879,203,154,57,460,25,3449.14
2023-11-01,Chicago,1445,392,304,146,596,35,4750.11
2023-11-01,Dallas,967,246,169,54,489,23,3160.88
2023-11-01,Houston,1001,236,183,75,503,20,2805.16
2023-11-01,Los_Angeles,2510,807,585,329,779,56,7685.87
2023-11-01,New_York,3250,1069,801,472,892,86,11203.11
2023-11-01,Philadelphia,1269,344,243,111,564,29,3964.03
2023-11-01,Phoenix,851,191,142,54,460,17,2386.68
2023-11-02,Atlanta,885,200,145,52,481,30,4293.16
2023-11-02,Chicago,1535,435,326,157,603,36,4870.43
2023-11-02,Dallas,1018,252,180,71,498,23,3324.7799999999997
2023-11-02,Houston,1076,268,199,83,513,23,3143.9
2023-11-02,Los_Angeles,2796,915,668,381,809,63,8356.52
2023-11-02,New_York,3392,1111,858,509,906,82,10979.03
2023-11-02,Philadelphia,1333,347,272,127,576,36,4858.93
2023-11-02,Phoenix,829,179,131,49,457,17,2348.08
2023-11-03,Atlanta,914,197,152,62,500,21,2954.84
2023-11-03,Chicago,1591,443,348,167,629,48,6570.01
2023-11-03,Dallas,939,219,161,65,489,19,2554.49
2023-11-03,Houston,1115,280,202,91,536,25,3069.83
2023-11-03,Los_Angeles,2825,929,688,378,814,59,8650.82
2023-11-03,New_York,3666,1212,935,558,950,71,9449.7
2023-11-03,Philadelphia,1305,351,268,117,563,32,4275.83
2023-11-03,Phoenix,899,212,150,56,473,24,3116.27
2023-11-04,Atlanta,751,157,108,30,441,17,2464.71
2023-11-04,Chicago,1252,351,244,94,545,28,3996.06
2023-11-04,Dallas,839,192,129,53,452,22,3001.25
2023-11-04,Houston,759,151,122,37,445,18,2550.65
2023-11-04,Los_Angeles,2178,688,503,265,706,43,5822.47
2023-11-04,New_York,2850,921,688,398,829,81,11328.74
2023-11-04,Philadelphia,1037,252,183,65,523,30,3976.87
2023-11-04,Phoenix,697,142,103,28,415,16,2034.47
2023-11-05,Atlanta,713,166,106,24,404,19,2683.42
2023-11-05,Chicago,1205,319,226,108,540,32,4348.05
2023-11-05,Dallas,743,157,116,34,433,13,1706.25
2023-11-05,Houston,823,185,124,51,459,19,2383.76
2023-11-05,Los_Angeles,2166,693,498,246,711,39,5160.04
2023-11-05,New_York,2669,850,637,358,810,62,8330.16
2023-11-05,Philadelphia,1177,369,221,72,501,20,2796.67
2023-11-05,Phoenix,622,104,87,13,409,16,2180.07
2023-11-06,Atlanta,836,190,139,39,458,27,3532.01
2023-11-06,Chicago,1517,429,319,145,612,40,5874.68
2023-11-06,Dallas,1035,266,177,63,511,27,3711.8399999999997
2023-11-06,Houston,938,218,161,57,493,18,2239.04
2023-11-06,Los_Angeles,2500,802,594,324,766,48,6661.08
2023-11-06,New_York,3346,1104,838,490,892,90,12140.25
2023-11-06,Philadelphia,1243,330,242,108,552,29,3700.59
2023-11-06,Phoenix,819,176,135,45,456,23,3124.16
2023-11-07,Atlanta,912,211,157,67,470,14,1829.51
2023-11-07,Chicago,1388,375,278,128,598,38,4980.47
2023-11-07,Dallas,907,207,163,58,472,19,2298.6
2023-11-07,Houston,1040,249,185,81,520,25,3219.77
2023-11-07,Los_Angeles,2693,884,658,349,792,81,10462.38
2023-11-07,New_York,3451,1168,874,495,896,78,10582.36
2023-11-07,Philadelphia,1119,271,217,96,527,32,4218.96
2023-11-07,Phoenix,787,165,127,46,444,17,2176.87
2023-11-08,Atlanta,859,197,135,49,467,20,2657.7200000000003
2023-11-08,Chicago,1576,486,333,132,602,37,4895.61
2023-11-08,Dallas,956,223,162,62,495,24,3040.85
2023-11-08,Houston,1140,309,204,88,517,33,4284.65
2023-11-08,Los_Angeles,2542,819,601,333,779,62,8330.3
2023-11-08,New_York,3527,1207,883,505,911,75,10171.08
2023-11-08,Philadelphia,1134,295,217,85,521,31,4047.17
2023-11-08,Phoenix,799,168,124,41,460,13,1755.7
2023-11-09,Atlanta,931,223,153,58,487,25,3361.38
2023-11-09,Chicago,1495,412,316,139,621,39,5441.9
2023-11-09,Dallas,1051,259,194,74,513,19,2572.92
2023-11-09,Houston,1145,329,206,66,534,29,4004.83
2023-11-09,Los_Angeles,2844,988,691,357,788,63,8847.69
2023-11-09,New_York,3625,1227,908,527,945,89,11894.6
2023-11-09,Philadelphia,1321,375,264,112,552,41,5575.08
2023-11-09,Phoenix,806,176,120,48,456,17,2385.76
2023-11-10,Atlanta,937,218,160,61,487,22,2953.55
2023-11-10,Chicago,1636,471,346,172,629,39,5311.65
2023-11-10,Dallas,1029,245,191,73,506,22,2851.14
2023-11-10,Houston,1175,306,221,95,539,34,4448.52
2023-11-10,Los_Angeles,2851,932,683,397,818,82,10990.76
2023-11-10,New_York,3807,1321,962,562,940,98,13347.76
2023-11-10,Philadelphia,1472,441,301,118,593,17,2393.41
2023-11-10,Phoenix,903,205,146,58,484,25,3082.86
2023-11-11,Atlanta,710,143,102,34,427,18,2630.32
2023-11-11,Chicago,1303,371,257,106,555,38,5192.55
2023-11-11,Dallas,811,178,120,37,467,27,3571.68
2023-11-11,Houston,840,180,139,48,464,24,3062.11
2023-11-11,Los_Angeles,2322,764,546,276,726,57,7845.87
2023-11-11,New_York,2865,937,705,398,815,73,10245.51
2023-11-11,Philadelphia,1044,261,196,78,500,19,2586.71
2023-11-11,Phoenix,691,137,99,30,422,16,2240.26
2023-11-12,Atlanta,694,132,100,27,424,13,1959.8700000000001
2023-11-12,Chicago,1253,344,231,104,548,28,3559.76
2023-11-12,Dallas,1080,361,206,44,445,39,5280.37
2023-11-12,Houston,863,203,140,46,456,28,3750.88
2023-11-12,Los_Angeles,2170,696,498,250,699,45,5972.65
2023-11-12,New_York,2717,898,656,356,795,58,7700.67
2023-11-12,Philadelphia,976,230,171,66,498,22,2866.73
2023-11-12,Phoenix,679,143,91,25,404,19,2846.84
2023-11-13,Atlanta,871,204,140,53,456,21,2844.82
2023-11-13,Chicago,1437,392,299,135,603,36,4776.56
2023-11-13,Dallas,964,229,163,64,495,14,1645.92
2023-11-13,Houston,1006,247,177,68,508,18,2486.21
2023-11-13,Los_Angeles,2724,950,659,332,758,71,9918.1
2023-11-13,New_York,3467,1187,866,485,896,86,11583.36
2023-11-13,Philadelphia,1206,320,218,100,550,35,4690.04
2023-11-13,Phoenix,824,182,126,44,455,26,3686.88
2023-11-14,Atlanta,886,195,150,60,467,10,1390.44
2023-11-14,Chicago,1546,445,318,155,606,35,4852.22
2023-11-14,Dallas,903,207,150,62,470,28,4065.37
2023-11-14,Houston,1062,270,197,70,508,31,4223.4400000000005
2023-11-14,Los_Angeles,2632,853,627,348,779,64,8423.68
2023-11-14,New_York,3424,1168,850,494,890,97,12657.1
2023-11-14,Philadelphia,1221,329,231,98,545,27,3828.08
2023-11-14,Phoenix,808,177,125,48,449,23,3223.69
2023-11-15,Atlanta,899,206,148,54,483,24,3207.39
2023-11-15,Chicago,1538,432,335,155,601,50,6719.34
2023-11-15,Dallas,1101,327,204,67,485,25,3473.99
2023-11-15,Houston,1149,341,210,66,516,34,4729.9800000000005
2023-11-15,Los_Angeles,2670,887,644,342,779,64,8617.99
2023-11-15,New_York,3365,1127,842,482,898,84,10922.87
2023-11-15,Philadelphia,1220,322,239,101,541,30,4092.0099999999998
2023-11-15,Phoenix,782,184,121,40,427,18,2361.3
2023-11-16,Atlanta,869,198,147,49,467,21,2736.68
2023-11-16,Chicago,1658,510,371,153,614,44,6056.49
2023-11-16,Dallas,1084,310,202,64,498,24,3276.74
2023-11-16,Houston,1049,257,182,79,525,26,3466.32
2023-11-16,Los_Angeles,2767,904,675,373,803,76,10192.210000000001
2023-11-16,New_York,3592,1210,897,542,932,87,12247.210000000001
2023-11-16,Philadelphia,1307,353,267,123,556,34,4553.14
2023-11-16,Phoenix,814,175,134,48,455,18,2452.24
2023-11-17,Atlanta,1015,248,172,69,508,20,2835.27
2023-11-17,Chicago,1705,503,380,188,620,34,4711.74
2023-11-17,Dallas,1016,251,182,69,504,27,3655.66
2023-11-17,Houston,1088,266,200,82,532,26,3396.88
2023-11-17,Los_Angeles,3002,1021,735,406,823,70,9571.96
2023-11-17,New_York,3674,1231,932,551,952,82,11214.95
2023-11-17,Philadelphia,1343,358,273,123,585,26,3407.86
2023-11-17,Phoenix,876,199,156,59,458,20,2646.43
2023-11-18,Atlanta,774,160,118,39,446,16,2076.93
2023-11-18,Chicago,1330,363,270,111,574,42,5514.71
2023-11-18,Dallas,816,172,126,47,469,21,2771.2
2023-11-18,Houston,937,222,159,64,480,20,2952.72
2023-11-18,Los_Angeles,2202,695,513,267,706,59,8373.81
2023-11-18,New_York,2746,886,665,378,805,67,8943.52
2023-11-18,Philadelphia,1176,344,240,73,501,32,4508.23
2023-11-18,Phoenix,741,186,119,22,398,15,2086.64
2023-11-19,Atlanta,754,175,116,31,407,16,2114.4
2023-11-19,Chicago,1220,334,233,99,529,30,4192.86
2023-11-19,Dallas,764,178,124,30,420,18,2276.96
2023-11-19,Houston,1421,593,301,39,455,48,7227.33
2023-11-19,Los_Angeles,2178,727,505,239,685,57,7604.22
2023-11-19,New_York,2781,889,684,385,809,63,8181.4
2023-11-19,Philadelphia,985,251,174,65,477,14,1807.1699999999998
2023-11-19,Phoenix,671,137,95,27,397,11,1440.42
2023-11-20,Atlanta,889,200,148,49,484,24,3255.61
2023-11-20,Chicago,1522,427,318,151,615,31,4202.5
2023-11-20,Dallas,914,219,163,61,462,23,3230.79
2023-11-20,Houston,1079,266,197,84,526,32,4094.96
2023-11-20,Los_Angeles,2590,820,619,346,795,54,7108.34
2023-11-20,New_York,3420,1146,855,494,910,100,13285.39
2023-11-20,Philadelphia,1235,327,238,103,557,29,3832.55
2023-11-20,Phoenix,857,191,134,46,475,24,3328.64
2023-11-21,Atlanta,845,187,137,47,461,26,3594.59
2023-11-21,Chicago,1515,446,313,145,589,36,4946.5199999999995
2023-11-21,Dallas,915,226,153,50,472,35,4827.46
2023-11-21,Houston,1083,280,191,81,513,43,5719.6
2023-11-21,Los_Angeles,2570,833,600,341,773,65,8828.37
2023-11-21,New_York,3450,1187,855,489,886,88,11696.44
2023-11-21,Philadelphia,1308,364,260,106,556,28,3562.95
2023-11-21,Phoenix,814,187,130,39,441,26,3433.08
2023-11-22,Atlanta,930,222,154,56,482,23,3134.23
2023-11-22,Chicago,1564,455,331,149,612,47,6656.52
2023-11-22,Dallas,926,222,164,54,479,27,3836.4
2023-11-22,Houston,1021,239,179,73,518,21,2702.38
2023-11-22,Los_Angeles,2549,802,607,337,789,53,7027.5599999999995
2023-11-22,New_York,3460,1177,851,500,908,83,11405.09
2023-11-22,Philadelphia,1216,304,234,103,566,34,4885.55
2023-11-22,Phoenix,896,213,155,51,464,21,2773.63
2023-11-23,Atlanta,918,292,163,33,413,33,4443.03
2023-11-23,Chicago,1177,305,228,97,538,24,3373.12
2023-11-23,Dallas,715,150,105,36,412,19,2675.17
2023-11-23,Houston,857,211,138,42,456,22,2855.65
2023-11-23,Los_Angeles,1980,597,443,234,699,49,6375.63
2023-11-23,New_York,2720,889,650,368,800,66,8778.34
2023-11-23,Philadelphia,984,238,174,56,496,22,2825.48
2023-11-23,Phoenix,613,113,78,22,396,10,1489.75
2023-11-24,Atlanta,712,142,110,35,418,23,2865.61
2023-11-24,Chicago,1239,331,241,99,551,30,4200.5
2023-11-24,Dallas,730,141,112,36,436,17,2212.76
2023-11-24,Houston,948,276,170,38,447,18,2367.61
2023-11-24,Los_Angeles,2123,646,491,259,713,62,8270.83
2023-11-24,New_York,2725,872,658,363,822,76,9810.32
2023-11-24,Philadelphia,987,245,173,65,494,31,4165.98
2023-11-24,Phoenix,668,147,96,23,391,14,1926.74
2023-11-25,Atlanta,771,173,121,49,414,27,3640.1
2023-11-25,Chicago,1343,391,271,114,554,35,4579.86
2023-11-25,Dallas,837,190,138,38,458,27,3870.1800000000003
2023-11-25,Houston,881,193,150,52,478,20,2613.95
2023-11-25,Los_Angeles,2148,670,503,252,712,59,8564.82
2023-11-25,New_York,3005,1031,734,392,814,77,10347.18
2023-11-25,Philadelphia,1032,248,194,76,508,28,3943.54
2023-11-25,Phoenix,703,140,104,33,417,24,3166.87
2023-11-26,Atlanta,732,151,105,31,433,19,2352.3
2023-11-26,Chicago,1216,322,235,101,543,23,3065.69
2023-11-26,Dallas,799,171,119,44,446,21,2892.96
2023-11-26,Houston,821,194,131,37,445,15,1963.08
2023-11-26,Los_Angeles,2120,673,485,244,700,58,7733.0599999999995
2023-11-26,New_York,2767,904,678,375,794,88,11801.0
2023-11-26,Philadelphia,1029,242,188,73,517,21,2795.5099999999998
2023-11-26,Phoenix,665,129,98,22,405,20,2510.8
2023-11-27,Atlanta,885,202,149,47,478,36,4953.12
2023-11-27,Chicago,1372,377,270,132,587,29,3869.78
2023-11-27,Dallas,969,230,168,73,493,25,3293.07
2023-11-27,Houston,960,231,168,67,485,20,2685.55
2023-11-27,Los_Angeles,2540,831,596,332,769,59,7905.62
2023-11-27,New_York,3393,1151,852,487,879,63,8542.2
2023-11-27,Philadelphia,1299,384,269,93,545,30,4064.43
2023-11-27,Phoenix,817,177,136,49,448,29,3977.1
2023-11-28,Atlanta,902,206,147,50,485,30,4164.04
2023-11-28,Chicago,1565,458,336,148,609,36,5140.96
2023-11-28,Dallas,957,223,170,57,489,25,3318.89
2023-11-28,Houston,1162,337,232,71,503,26,3481.5
2023-11-28,Los_Angeles,2656,852,632,364,798,75,10310.62
2023-11-28,New_York,3517,1194,872,510,919,65,8962.0
2023-11-28,Philadelphia,1345,396,278,98,562,39,5293.74
2023-11-28,Phoenix,861,192,136,52,465,22,3082.91
2023-11-29,Atlanta,897,229,155,34,458,36,5054.77
2023-11-29,Chicago,1494,426,308,146,595,37,5068.95
2023-11-29,Dallas,1152,352,212,59,501,27,3636.12
2023-11-29,Houston,975,230,172,66,493,27,3825.98
2023-11-29,Los_Angeles,2495,788,597,331,765,54,7356.87
2023-11-29,New_York,3633,1294,917,495,900,99,12938.24
2023-11-29,Philadelphia,1275,347,252,116,537,37,4818.89
2023-11-29,Phoenix,868,206,141,50,453,21,2972.9
2023-11-30,Atlanta,912,203,153,66,486,15,2061.08
2023-11-30,Chicago,1478,420,306,144,601,47,6436.0199999999995
2023-11-30,Dallas,1016,243,182,77,511,18,2489.26
2023-11-30,Houston,1047,258,192,76,517,22,2958.77
2023-11-30,Los_Angeles,2747,876,662,386,818,67,8872.21
2023-11-30,New_York,3491,1167,873,514,925,81,10927.29
2023-11-30,Philadelphia,1283,343,263,118,555,35,4607.65
2023-11-30,Phoenix,833,195,135,44,451,21,2811.08
2023-12-01,Atlanta,871,196,143,58,471,18,2674.58
2023-12-01,Chicago,1614,502,338,147,611,42,5943.39
2023-12-01,Dallas,927,229,170,60,457,21,2767.98
2023-12-01,Houston,1001,241,183,73,497,27,3520.2
2023-12-01,Los_Angeles,2633,839,630,361,794,81,11345.48
2023-12-01,New_York,3415,1135,860,500,911,92,12989.76
2023-12-01,Philadelphia,1318,358,266,117,564,30,3945.56
2023-12-01,Phoenix,830,185,130,46,461,18,2327.19
2023-12-02,Atlanta,664,125,102,28,404,17,2155.61
2023-12-02,Chicago,1339,408,277,96,547,37,4686.01
2023-12-02,Dallas,855,225,138,42,433,25,3183.55
2023-12-02,Houston,832,194,129,48,450,22,3014.14
2023-12-02,Los_Angeles,2002,614,452,232,694,49,6662.13
2023-12-02,New_York,2713,873,655,358,815,64,9189.210000000001
2023-12-02,Philadelphia,964,243,169,66,474,28,3961.1
2023-12-02,Phoenix,632,111,82,25,407,18,2467.34
2023-12-03,Atlanta,623,115,82,23,397,18,2528.05
2023-12-03,Chicago,1113,283,216,81,519,31,4445.650000000001
2023-12-03,Dallas,709,146,106,28,423,13,1770.05
2023-12-03,Houston,763,170,119,38,423,25,3569.4
2023-12-03,Los_Angeles,1965,598,436,228,686,47,6153.27
2023-12-03,New_York,2474,783,583,336,768,51,7048.65
2023-12-03,Philadelphia,946,218,164,53,499,27,3690.0099999999998
2023-12-03,Phoenix,623,118,74,24,396,16,2173.44
2023-12-04,Atlanta,915,215,155,59,470,21,2970.46
2023-12-04,Chicago,1346,369,257,117,579,45,6110.12
2023-12-04,Dallas,970,258,171,60,453,22,3100.73
2023-12-04,Houston,978,238,165,70,487,23,3115.81
2023-12-04,Los_Angeles,2446,789,575,310,742,75,10260.65
2023-12-04,New_York,3208,1077,789,454,860,77,10218.03
2023-12-04,Philadelphia,1353,438,277,90,522,33,4523.599999999999
2023-12-04,Phoenix,770,177,121,41,416,22,2949.99
2023-12-05,Atlanta,808,181,126,41,451,24,3476.02
2023-12-05,Chicago,1413,401,288,124,577,31,4318.38
2023-12-05,Dallas,847,184,139,46,467,21,2773.9900000000002
2023-12-05,Houston,930,221,159,66,479,19,2540.41
2023-12-05,Los_Angeles,2502,809,582,318,772,59,7594.17
2023-12-05,New_York,3218,1089,802,444,857,73,10278.62
2023-12-05,Philadelphia,1119,278,217,89,532,29,3964.89
2023-12-05,Phoenix,777,171,116,43,436,23,3296.03
2023-12-06,Atlanta,860,198,141,48,466,32,4404.7300000000005
2023-12-06,Chicago,1333,371,278,123,551,22,3063.29
2023-12-06,Dallas,881,197,146,54,474,21,2978.91
2023-12-06,Houston,905,212,161,68,458,21,2823.88
2023-12-06,Los_Angeles,2343,738,554,300,736,61,8495.48
2023-12-06,New_York,3161,1047,790,446,861,69,9381.82
2023-12-06,Philadelphia,1146,294,216,97,527,29,3752.32
2023-12-06,Phoenix,718,144,105,38,423,24,3073.26
2023-12-07,Atlanta,831,187,134,43,457,16,1980.54
2023-12-07,Chicago,1495,418,312,149,610,40,5299.68
2023-12-07,Dallas,979,262,183,49,466,34,4614.5
2023-12-07,Houston,990,238,180,69,491,24,3238.31
2023-12-07,Los_Angeles,2510,809,592,323,769,57,7410.17
2023-12-07,New_York,3392,1151,844,490,883,79,10602.58
2023-12-07,Philadelphia,1221,319,233,100,557,13,1908.75
2023-12-07,Phoenix,841,188,135,46,459,27,3848.05
2023-12-08,Atlanta,870,203,134,40,485,20,2651.22
2023-12-08,Chicago,1570,455,329,163,611,40,5531.31
2023-12-08,Dallas,983,244,171,70,485,12,1711.47
2023-12-08,Houston,993,236,177,71,504,19,2680.31
2023-12-08,Los_Angeles,2711,913,655,351,776,65,8667.98
2023-12-08,New_York,3459,1160,870,511,902,92,12560.039999999999
2023-12-08,Philadelphia,1180,303,237,103,532,36,4871.33
2023-12-08,Phoenix,799,179,133,40,439,22,3287.7400000000002
2023-12-09,Atlanta,685,136,93,33,416,24,3395.88
2023-12-09,Chicago,1315,405,260,97,535,31,4319.08
2023-12-09,Dallas,710,147,101,32,420,21,2765.05
2023-12-09,Houston,786,162,121,38,452,16,2191.43
2023-12-09,Los_Angeles,1995,624,463,214,672,50,7265.32
2023-12-09,New_York,2711,903,652,352,788,66,9009.51
2023-12-09,Philadelphia,972,237,166,56,500,26,3718.75
2023-12-09,Phoenix,661,136,88,22,410,14,1677.82
2023-12-10,Atlanta,670,153,91,24,384,21,2749.49
2023-12-10,Chicago,1088,273,198,83,522,21,2924.54
2023-12-10,Dallas,697,149,97,26,408,13,1713.76
2023-12-10,Houston,772,178,120,32,424,16,2160.14
2023-12-10,Los_Angeles,2059,653,471,231,676,60,8408.17
2023-12-10,New_York,2577,848,610,334,761,60,8299.53
2023-12-10,Philadelphia,1016,275,178,49,500,28,3953.6
2023-12-10,Phoenix,920,304,171,26,404,30,4573.75
2023-12-11,Atlanta,851,188,139,60,460,19,2581.47
2023-12-11,Chicago,1376,381,280,136,572,27,3670.7
2023-12-11,Dallas,906,227,165,47,459,23,2922.6
2023-12-11,Houston,962,224,175,65,492,27,3940.95
2023-12-11,Los_Angeles,2348,737,545,313,744,52,6842.11
2023-12-11,New_York,3168,1063,790,442,859,84,10968.34
2023-12-11,Philadelphia,1161,305,223,87,537,27,3661.17
2023-12-11,Phoenix,747,139,117,33,451,19,2383.07
2023-12-12,Atlanta,850,196,146,50,446,23,3162.84
2023-12-12,Chicago,1376,378,274,119,593,32,4426.74
2023-12-12,Dallas,1064,313,203,56,482,35,4473.94
2023-12-12,Houston,922,214,160,57,485,25,3576.07
