airing_id,date,timestamp,network,network_type,daypart,program,dma,duration_seconds,creative_id,impressions,reach_pct,frequency,cost,cpm,is_national,is_holiday
A004304,2023-03-02,2023-03-02 17:45:00,TNT,cable,early_fringe,AEW Dynamite,Los_Angeles,30,creative_A_brand,8541,0.1362,0.01,113.25,12.32,True,False
A004305,2023-03-02,2023-03-02 17:45:00,TNT,cable,early_fringe,AEW Dynamite,Chicago,30,creative_A_brand,5659,0.1066,0.01,70.78,12.32,True,False
A004306,2023-03-02,2023-03-02 17:45:00,TNT,cable,early_fringe,AEW Dynamite,Houston,30,creative_A_brand,4215,0.116,0.01,56.63,12.32,True,False
A004307,2023-03-02,2023-03-02 17:45:00,TNT,cable,early_fringe,AEW Dynamite,Phoenix,30,creative_A_brand,3528,0.1279,0.01,42.47,12.32,True,False
A004308,2023-03-02,2023-03-02 17:45:00,TNT,cable,early_fringe,AEW Dynamite,Philadelphia,30,creative_A_brand,5649,0.1034,0.01,63.7,12.32,True,False
A004309,2023-03-02,2023-03-02 17:45:00,TNT,cable,early_fringe,AEW Dynamite,Dallas,30,creative_A_brand,5042,0.1274,0.01,56.63,12.32,True,False
A004310,2023-03-02,2023-03-02 17:45:00,TNT,cable,early_fringe,AEW Dynamite,Atlanta,30,creative_A_brand,3984,0.1386,0.01,49.55,12.32,True,False
A004311,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,New_York,15,creative_A_brand,12159,0.108,0.01,78.58,6.53,True,False
A004312,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,Los_Angeles,15,creative_A_brand,8528,0.1006,0.01,57.15,6.53,True,False
A004313,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,Chicago,15,creative_A_brand,5172,0.1391,0.01,35.72,6.53,True,False
A004314,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,Houston,15,creative_A_brand,4797,0.1271,0.01,28.57,6.53,True,False
A004315,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,Phoenix,15,creative_A_brand,3556,0.1269,0.01,21.43,6.53,True,False
A004316,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,Philadelphia,15,creative_A_brand,4464,0.1438,0.01,32.15,6.53,True,False
A004317,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,Dallas,15,creative_A_brand,4026,0.1288,0.01,28.57,6.53,True,False
A004318,2023-03-02,2023-03-02 17:00:00,ESPN,cable,early_fringe,General Programming,Atlanta,15,creative_A_brand,3640,0.1148,0.01,25.0,6.53,True,False
A004319,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,New_York,30,creative_C_testimonial,18379,0.1941,0.01,310.79,17.96,True,False
A004320,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,Los_Angeles,30,creative_C_testimonial,11855,0.2129,0.01,226.03,17.96,True,False
A004321,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,Chicago,30,creative_C_testimonial,8463,0.1919,0.01,141.27,17.96,True,False
A004322,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,Houston,30,creative_C_testimonial,5816,0.2245,0.01,113.01,17.96,True,False
A004323,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,Phoenix,30,creative_C_testimonial,4508,0.2312,0.01,84.76,17.96,True,False
A004324,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,Philadelphia,30,creative_C_testimonial,7010,0.2191,0.01,127.14,17.96,True,False
A004325,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,Dallas,30,creative_C_testimonial,5803,0.1927,0.01,113.01,17.96,True,False
A004326,2023-03-02,2023-03-02 22:45:00,Food_Network,cable,primetime,Diners Drive-Ins,Atlanta,30,creative_C_testimonial,5859,0.2597,0.01,98.89,17.96,True,False
A004327,2023-03-02,2023-03-02 23:30:00,FOX,broadcast,late_night,The Masked Singer,New_York,30,creative_B_product,26208,0.0529,0.05,189.54,6.91,False,False
A004328,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,New_York,15,creative_A_brand,4379,0.0552,0.01,13.17,3.15,True,False
A004329,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,Los_Angeles,15,creative_A_brand,3015,0.0511,0.01,9.57,3.15,True,False
A004330,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,Chicago,15,creative_A_brand,2017,0.0616,0.01,5.98,3.15,True,False
A004331,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,Houston,15,creative_A_brand,1644,0.0599,0.01,4.79,3.15,True,False
A004332,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,Phoenix,15,creative_A_brand,1242,0.0694,0.01,3.59,3.15,True,False
A004333,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,Philadelphia,15,creative_A_brand,1738,0.0704,0.01,5.39,3.15,True,False
A004334,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,Dallas,15,creative_A_brand,1468,0.0568,0.01,4.79,3.15,True,False
A004335,2023-03-02,2023-03-02 00:30:00,FOX,broadcast,late_night,9-1-1,Atlanta,15,creative_A_brand,1210,0.0621,0.01,4.19,3.15,True,False
A004336,2023-03-03,2023-03-03 07:00:00,TNT,cable,early_morning,NBA Basketball,Philadelphia,15,creative_B_product,13048,0.0527,0.06,35.81,2.91,False,False
A004337,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,New_York,30,creative_C_testimonial,20322,0.2488,0.01,1176.83,52.23,True,False
A004338,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,Los_Angeles,30,creative_C_testimonial,15480,0.244,0.01,855.87,52.23,True,False
A004339,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,Chicago,30,creative_C_testimonial,10247,0.2777,0.01,534.92,52.23,True,False
A004340,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,Houston,30,creative_C_testimonial,7669,0.33,0.01,427.94,52.23,True,False
A004341,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,Phoenix,30,creative_C_testimonial,5781,0.3225,0.01,320.95,52.23,True,False
A004342,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,Philadelphia,30,creative_C_testimonial,8939,0.3014,0.01,481.43,52.23,True,False
A004343,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,Dallas,30,creative_C_testimonial,8904,0.2445,0.01,427.94,52.23,True,False
A004344,2023-03-03,2023-03-03 17:15:00,TBS,cable,sports,American Dad,Atlanta,30,creative_C_testimonial,7169,0.3425,0.01,374.44,52.23,True,False
A004345,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,New_York,15,creative_A_brand,4503,0.0533,0.01,13.29,2.81,True,False
A004346,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,Los_Angeles,15,creative_A_brand,3227,0.0511,0.01,9.67,2.81,True,False
A004347,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,Chicago,15,creative_A_brand,2334,0.0515,0.01,6.04,2.81,True,False
A004348,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,Houston,15,creative_A_brand,1616,0.0539,0.01,4.83,2.81,True,False
A004349,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,Phoenix,15,creative_A_brand,1400,0.0661,0.01,3.62,2.81,True,False
A004350,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,Philadelphia,15,creative_A_brand,2045,0.0505,0.01,5.44,2.81,True,False
A004351,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,Dallas,15,creative_A_brand,1833,0.0578,0.01,4.83,2.81,True,False
A004352,2023-03-03,2023-03-03 00:15:00,TNT,cable,late_night,NBA Basketball,Atlanta,15,creative_A_brand,1432,0.0618,0.01,4.23,2.81,True,False
A004353,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,New_York,30,creative_B_product,20195,0.1838,0.01,291.88,15.85,True,False
A004354,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,Los_Angeles,30,creative_B_product,14704,0.1843,0.01,212.28,15.85,True,False
A004355,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,Chicago,30,creative_B_product,8016,0.2244,0.01,132.67,15.85,True,False
A004356,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,Houston,30,creative_B_product,6219,0.1921,0.01,106.14,15.85,True,False
A004357,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,Phoenix,30,creative_B_product,4777,0.2676,0.01,79.6,15.85,True,False
A004358,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,Philadelphia,30,creative_B_product,7353,0.2309,0.01,119.41,15.85,True,False
A004359,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,Dallas,30,creative_B_product,6970,0.2468,0.01,106.14,15.85,True,False
A004360,2023-03-03,2023-03-03 20:00:00,ESPN,cable,primetime,General Programming,Atlanta,30,creative_B_product,6080,0.2103,0.01,92.87,15.85,True,False
A004361,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,New_York,15,creative_A_brand,8395,0.1095,0.01,56.57,6.25,True,False
A004362,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,Los_Angeles,15,creative_A_brand,6190,0.1414,0.01,41.14,6.25,True,False
A004363,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,Chicago,15,creative_A_brand,3770,0.1062,0.01,25.71,6.25,True,False
A004364,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,Houston,15,creative_A_brand,3014,0.1431,0.01,20.57,6.25,True,False
A004365,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,Phoenix,15,creative_A_brand,2674,0.1304,0.01,15.43,6.25,True,False
A004366,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,Philadelphia,15,creative_A_brand,3646,0.1051,0.01,23.14,6.25,True,False
A004367,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,Dallas,15,creative_A_brand,3106,0.1173,0.01,20.57,6.25,True,False
A004368,2023-03-03,2023-03-03 17:15:00,CBS,broadcast,early_fringe,Survivor,Atlanta,15,creative_A_brand,3033,0.1087,0.01,18.0,6.25,True,False
A004369,2023-03-03,2023-03-03 00:45:00,FOX,broadcast,late_night,The Masked Singer,Phoenix,15,creative_A_brand,23009,0.0523,0.15,100.04,4.64,False,False
A004370,2023-03-03,2023-03-03 22:00:00,CBS,broadcast,primetime,Blue Bloods,Atlanta,60,creative_A_brand,93585,0.2269,0.12,5772.32,61.95,False,False
A004371,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,New_York,15,creative_B_product,39306,0.2671,0.01,1260.71,35.02,True,False
A004372,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,Los_Angeles,15,creative_B_product,27357,0.3037,0.01,916.88,35.02,True,False
A004373,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,Chicago,15,creative_B_product,15427,0.2634,0.01,573.05,35.02,True,False
A004374,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,Houston,15,creative_B_product,11992,0.3355,0.01,458.44,35.02,True,False
A004375,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,Phoenix,15,creative_B_product,9472,0.3428,0.01,343.83,35.02,True,False
A004376,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,Philadelphia,15,creative_B_product,15044,0.3208,0.01,515.75,35.02,True,False
A004377,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,Dallas,15,creative_B_product,12543,0.2949,0.01,458.44,35.02,True,False
A004378,2023-03-03,2023-03-03 21:15:00,ABC,broadcast,sports,Grey's Anatomy,Atlanta,15,creative_B_product,11252,0.2683,0.01,401.14,35.02,True,False
A004379,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,New_York,15,creative_B_product,29374,0.3295,0.01,695.44,24.64,True,False
A004380,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,Los_Angeles,15,creative_B_product,19518,0.3451,0.01,505.78,24.64,True,False
A004381,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,Chicago,15,creative_B_product,12728,0.2652,0.01,316.11,24.64,True,False
A004382,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,Houston,15,creative_B_product,11015,0.2901,0.01,252.89,24.64,True,False
A004383,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,Phoenix,15,creative_B_product,8084,0.3058,0.01,189.67,24.64,True,False
A004384,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,Philadelphia,15,creative_B_product,11275,0.3372,0.01,284.5,24.64,True,False
A004385,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,Dallas,15,creative_B_product,10438,0.2869,0.01,252.89,24.64,True,False
A004386,2023-03-03,2023-03-03 17:30:00,TBS,cable,sports,American Dad,Atlanta,15,creative_B_product,8280,0.3475,0.01,221.28,24.64,True,False
A004387,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,New_York,30,creative_A_brand,23469,0.2553,0.01,917.89,38.04,True,False
A004388,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,Los_Angeles,30,creative_A_brand,16222,0.2738,0.01,667.56,38.04,True,False
A004389,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,Chicago,30,creative_A_brand,9989,0.3226,0.01,417.22,38.04,True,False
A004390,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,Houston,30,creative_A_brand,8027,0.2644,0.01,333.78,38.04,True,False
A004391,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,Phoenix,30,creative_A_brand,6045,0.2476,0.01,250.33,38.04,True,False
A004392,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,Philadelphia,30,creative_A_brand,9413,0.3086,0.01,375.5,38.04,True,False
A004393,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,Dallas,30,creative_A_brand,9591,0.3451,0.01,333.78,38.04,True,False
A004394,2023-03-04,2023-03-04 19:00:00,TBS,cable,sports,MLB Postseason,Atlanta,30,creative_A_brand,8255,0.2611,0.01,292.06,38.04,True,False
A004395,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,New_York,30,creative_A_brand,31196,0.2315,0.01,1455.94,49.81,True,False
A004396,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,Los_Angeles,30,creative_A_brand,22833,0.2381,0.01,1058.87,49.81,True,False
A004397,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,Chicago,30,creative_A_brand,14470,0.2053,0.01,661.79,49.81,True,False
A004398,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,Houston,30,creative_A_brand,10830,0.2421,0.01,529.43,49.81,True,False
A004399,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,Phoenix,30,creative_A_brand,7800,0.2592,0.01,397.07,49.81,True,False
A004400,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,Philadelphia,30,creative_A_brand,13103,0.2244,0.01,595.61,49.81,True,False
A004401,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,Dallas,30,creative_A_brand,10395,0.2225,0.01,529.43,49.81,True,False
A004402,2023-03-04,2023-03-04 20:15:00,CBS,broadcast,primetime,NCIS,Atlanta,30,creative_A_brand,9955,0.2381,0.01,463.25,49.81,True,False
A004403,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,New_York,30,creative_C_testimonial,19725,0.2007,0.01,622.81,30.93,True,False
A004404,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,Los_Angeles,30,creative_C_testimonial,14170,0.2698,0.01,452.96,30.93,True,False
A004405,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,Chicago,30,creative_C_testimonial,9748,0.2596,0.01,283.1,30.93,True,False
A004406,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,Houston,30,creative_C_testimonial,7962,0.2107,0.01,226.48,30.93,True,False
A004407,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,Phoenix,30,creative_C_testimonial,5268,0.2011,0.01,169.86,30.93,True,False
A004408,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,Philadelphia,30,creative_C_testimonial,8781,0.2412,0.01,254.79,30.93,True,False
A004409,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,Dallas,30,creative_C_testimonial,6936,0.2139,0.01,226.48,30.93,True,False
A004410,2023-03-04,2023-03-04 20:00:00,FOX,broadcast,primetime,The Masked Singer,Atlanta,30,creative_C_testimonial,6415,0.2275,0.01,198.17,30.93,True,False
A004411,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,New_York,30,creative_D_promo,13137,0.1268,0.01,128.48,9.65,True,False
A004412,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,Los_Angeles,30,creative_D_promo,10548,0.1014,0.01,93.44,9.65,True,False
A004413,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,Chicago,30,creative_D_promo,5996,0.1052,0.01,58.4,9.65,True,False
A004414,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,Houston,30,creative_D_promo,5225,0.1423,0.01,46.72,9.65,True,False
A004415,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,Phoenix,30,creative_D_promo,3617,0.101,0.01,35.04,9.65,True,False
A004416,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,Philadelphia,30,creative_D_promo,5759,0.1295,0.01,52.56,9.65,True,False
A004417,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,Dallas,30,creative_D_promo,4702,0.1386,0.01,46.72,9.65,True,False
A004418,2023-03-04,2023-03-04 16:15:00,TBS,cable,early_fringe,American Dad,Atlanta,30,creative_D_promo,4641,0.1228,0.01,40.88,9.65,True,False
A004419,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,New_York,15,creative_B_product,10981,0.086,0.01,47.26,4.4,True,False
A004420,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,Los_Angeles,15,creative_B_product,7693,0.102,0.01,34.37,4.4,True,False
A004421,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,Chicago,15,creative_B_product,4862,0.1076,0.01,21.48,4.4,True,False
A004422,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,Houston,15,creative_B_product,3861,0.0954,0.01,17.19,4.4,True,False
A004423,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,Phoenix,15,creative_B_product,2667,0.0955,0.01,12.89,4.4,True,False
A004424,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,Philadelphia,15,creative_B_product,4705,0.1059,0.01,19.33,4.4,True,False
A004425,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,Dallas,15,creative_B_product,4297,0.0822,0.01,17.19,4.4,True,False
A004426,2023-03-04,2023-03-04 11:30:00,CNN,cable,daytime,Anderson Cooper 360,Atlanta,15,creative_B_product,3471,0.0882,0.01,15.04,4.4,True,False
A004427,2023-03-04,2023-03-04 21:45:00,ESPN,cable,primetime,General Programming,Houston,30,creative_B_product,127544,0.2381,0.13,1980.49,16.06,False,False
A004428,2023-03-04,2023-03-04 15:15:00,ESPN,cable,sports,SportsCenter,Houston,30,creative_A_brand,162380,0.2672,0.15,7385.46,47.94,False,False
A004429,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,New_York,60,creative_B_product,20180,0.2108,0.01,716.99,35.05,True,False
A004430,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,Los_Angeles,60,creative_B_product,16225,0.2018,0.01,521.45,35.05,True,False
A004431,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,Chicago,60,creative_B_product,9245,0.2644,0.01,325.9,35.05,True,False
A004432,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,Houston,60,creative_B_product,7868,0.2668,0.01,260.72,35.05,True,False
A004433,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,Phoenix,60,creative_B_product,5699,0.21,0.01,195.54,35.05,True,False
A004434,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,Philadelphia,60,creative_B_product,8915,0.2062,0.01,293.31,35.05,True,False
A004435,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,Dallas,60,creative_B_product,6939,0.2436,0.01,260.72,35.05,True,False
A004436,2023-03-05,2023-03-05 21:15:00,ESPN,cable,primetime,General Programming,Atlanta,60,creative_B_product,6689,0.2591,0.01,228.13,35.05,True,False
A004437,2023-03-05,2023-03-05 20:00:00,CNN,cable,primetime,Anderson Cooper 360,New_York,30,creative_A_brand,22994,0.2151,0.01,520.68,23.09,True,False
A004438,2023-03-05,2023-03-05 20:00:00,CNN,cable,primetime,Anderson Cooper 360,Los_Angeles,30,creative_A_brand,16080,0.2459,0.01,378.68,23.09,True,False
A004439,2023-03-05,2023-03-05 20:00:00,CNN,cable,primetime,Anderson Cooper 360,Chicago,30,creative_A_brand,9966,0.2424,0.01,236.67,23.09,True,False
A004440,2023-03-05,2023-03-05 20:00:00,CNN,cable,primetime,Anderson Cooper 360,Houston,30,creative_A_brand,7404,0.2092,0.01,189.34,23.09,True,False
A004441,2023-03-05,2023-03-05 20:00:00,CNN,cable,primetime,Anderson Cooper 360,Phoenix,30,creative_A_brand,5927,0.2474,0.01,142.0,23.09,True,False
A004442,2023-03-05,2023-03-05 20:00:00,CNN,cable,primetime,Anderson Cooper 360,Philadelphia,30,creative_A_brand,8883,0.237,0.01,213.0,23.09,True,False
A004443,2023-03-05,2023-03-05 20:00:00,CNN,cable,primetime,Anderson Cooper 360,Dallas,30,creative_A_brand,8509,0.2393,0.01,189.34,23.09,True,False
