airing_id,date,timestamp,network,network_type,daypart,dma,creative_id,duration_seconds,impressions,cost,actual_sessions,baseline_sessions,incremental_sessions,incremental_conversions,incremental_revenue,roas,window_records
A000802,2023-01-10,2023-01-10 07:45:00,NBC,broadcast,early_morning,Phoenix,creative_A_brand,30,1449,17.18,9.0,7.5,1.5,0,0.0,0.0,4
A000803,2023-01-10,2023-01-10 07:45:00,NBC,broadcast,early_morning,Philadelphia,creative_A_brand,30,2126,25.77,8.0,11.0,0.0,0,0.0,0.0,4
A000804,2023-01-10,2023-01-10 07:45:00,NBC,broadcast,early_morning,Dallas,creative_A_brand,30,1932,22.91,12.0,8.7,3.3,0,0.0,0.0,4
A000805,2023-01-10,2023-01-10 07:45:00,NBC,broadcast,early_morning,Atlanta,creative_A_brand,30,1650,20.05,5.0,7.9,0.0,0,0.0,0.0,4
A000806,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,New_York,creative_D_promo,30,4000,26.91,26.0,29.1,0.0,0,0.0,0.0,4
A000807,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,Los_Angeles,creative_D_promo,30,2635,19.57,23.0,20.8,2.2,0,0.0,0.0,4
A000808,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,Chicago,creative_D_promo,30,1673,12.23,10.0,11.8,0.0,0,0.0,0.0,4
A000809,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,Houston,creative_D_promo,30,1276,9.79,6.0,8.2,0.0,0,0.0,0.0,4
A000810,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,Phoenix,creative_D_promo,30,1079,7.34,9.0,6.9,2.1,0,0.0,0.0,4
A000811,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,Philadelphia,creative_D_promo,30,1619,11.01,7.0,9.9,0.0,0,0.0,0.0,4
A000812,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,Dallas,creative_D_promo,30,1409,9.79,9.0,7.9,1.1,0,0.0,0.0,4
A000813,2023-01-10,2023-01-10 07:30:00,Food_Network,cable,early_morning,Atlanta,creative_D_promo,30,1167,8.56,3.0,7.3,0.0,0,0.0,0.0,4
A000814,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,New_York,creative_A_brand,15,13708,71.59,34.0,29.6,4.4,1,157.66,2.202,4
A000815,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,Los_Angeles,creative_A_brand,15,10706,52.07,22.0,22.6,0.0,0,0.0,0.0,4
A000816,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,Chicago,creative_A_brand,15,6566,32.54,10.0,12.7,0.0,0,0.0,0.0,4
A000817,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,Houston,creative_A_brand,15,4876,26.03,9.0,8.6,0.4,0,0.0,0.0,4
A000818,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,Phoenix,creative_A_brand,15,3780,19.53,7.0,6.9,0.1,0,0.0,0.0,4
A000819,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,Philadelphia,creative_A_brand,15,5139,29.29,10.0,10.3,0.0,0,0.0,0.0,4
A000820,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,Dallas,creative_A_brand,15,5458,26.03,10.0,8.3,1.7,0,0.0,0.0,4
A000821,2023-01-10,2023-01-10 17:30:00,ESPN,cable,early_fringe,Atlanta,creative_A_brand,15,4437,22.78,6.0,7.3,0.0,0,0.0,0.0,4
A000822,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,New_York,creative_A_brand,60,23625,826.21,94.0,73.9,20.1,0,0.0,0.0,4
A000823,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,Los_Angeles,creative_A_brand,60,18156,600.88,48.0,59.5,0.0,0,0.0,0.0,4
A000824,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,Chicago,creative_A_brand,60,12127,375.55,40.0,31.7,8.3,1,157.2,0.419,4
A000825,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,Houston,creative_A_brand,60,9925,300.44,25.0,22.6,2.4,0,0.0,0.0,4
A000826,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,Phoenix,creative_A_brand,60,7638,225.33,10.0,18.7,0.0,0,0.0,0.0,4
A000827,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,Philadelphia,creative_A_brand,60,10091,337.99,30.0,27.3,2.7,0,0.0,0.0,4
A000828,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,Dallas,creative_A_brand,60,8729,300.44,30.0,21.4,8.6,1,129.1,0.43,4
A000829,2023-01-10,2023-01-10 20:00:00,Food_Network,cable,primetime,Atlanta,creative_A_brand,60,9082,262.88,19.0,19.5,0.0,0,0.0,0.0,4
A000830,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,New_York,creative_B_product,30,18243,552.91,80.0,72.6,7.4,0,0.0,0.0,4
A000831,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,Los_Angeles,creative_B_product,30,13561,402.11,74.0,57.9,16.1,0,0.0,0.0,4
A000832,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,Chicago,creative_B_product,30,8034,251.32,43.0,31.2,11.8,1,122.01,0.485,4
A000833,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,Houston,creative_B_product,30,6785,201.06,31.0,22.0,9.0,1,165.75,0.824,4
A000834,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,Phoenix,creative_B_product,30,5017,150.79,18.0,18.3,0.0,0,0.0,0.0,4
A000835,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,Philadelphia,creative_B_product,30,7747,226.19,31.0,26.8,4.2,0,0.0,0.0,4
A000836,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,Dallas,creative_B_product,30,7235,201.06,28.0,20.9,7.1,0,0.0,0.0,4
A000837,2023-01-10,2023-01-10 20:45:00,CBS,broadcast,primetime,Atlanta,creative_B_product,30,5389,175.92,25.0,19.1,5.9,1,126.64,0.72,4
A000838,2023-01-10,2023-01-10 18:15:00,CBS,broadcast,sports,New_York,creative_A_brand,30,96511,4771.02,112.0,47.3,64.7,5,638.25,0.134,4
A000839,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,New_York,creative_A_brand,60,6903,57.15,9.0,15.3,0.0,0,0.0,0.0,4
A000840,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,Los_Angeles,creative_A_brand,60,4340,41.57,11.0,12.1,0.0,0,0.0,0.0,4
A000841,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,Chicago,creative_A_brand,60,2704,25.98,6.0,6.7,0.0,0,0.0,0.0,4
A000842,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,Houston,creative_A_brand,60,2623,20.78,9.0,4.7,4.3,0,0.0,0.0,4
A000843,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,Phoenix,creative_A_brand,60,1703,15.59,2.0,4.3,0.0,0,0.0,0.0,4
A000844,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,Philadelphia,creative_A_brand,60,2868,23.38,9.0,5.9,3.1,0,0.0,0.0,4
A000845,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,Dallas,creative_A_brand,60,2621,20.78,7.0,4.6,2.4,0,0.0,0.0,4
A000846,2023-01-10,2023-01-10 01:00:00,ESPN,cable,late_night,Atlanta,creative_A_brand,60,2100,18.19,7.0,4.4,2.6,0,0.0,0.0,4
A000847,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,New_York,creative_C_testimonial,30,29140,1370.78,17.0,22.0,0.0,0,0.0,0.0,4
A000848,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,Los_Angeles,creative_C_testimonial,30,22006,996.93,14.0,16.7,0.0,0,0.0,0.0,4
A000849,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,Chicago,creative_C_testimonial,30,13235,623.08,18.0,9.2,8.8,1,163.2,0.262,4
A000850,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,Houston,creative_C_testimonial,30,11771,498.46,12.0,6.5,5.5,1,161.64,0.324,4
A000851,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,Phoenix,creative_C_testimonial,30,8461,373.85,11.0,5.4,5.6,0,0.0,0.0,4
A000852,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,Philadelphia,creative_C_testimonial,30,11540,560.77,5.0,8.1,0.0,0,0.0,0.0,4
A000853,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,Dallas,creative_C_testimonial,30,9943,498.46,8.0,6.0,2.0,0,0.0,0.0,4
A000854,2023-01-10,2023-01-10 14:30:00,TNT,cable,sports,Atlanta,creative_C_testimonial,30,9031,436.16,6.0,5.5,0.5,0,0.0,0.0,4
A000855,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,New_York,creative_B_product,30,6784,38.26,48.0,49.9,0.0,0,0.0,0.0,4
A000856,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,Los_Angeles,creative_B_product,30,5342,27.82,39.0,38.6,0.4,0,0.0,0.0,4
A000857,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,Chicago,creative_B_product,30,2916,17.39,28.0,21.9,6.1,0,0.0,0.0,4
A000858,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,Houston,creative_B_product,30,2671,13.91,21.0,14.8,6.2,1,155.0,11.143,4
A000859,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,Phoenix,creative_B_product,30,2081,10.43,9.0,12.0,0.0,0,0.0,0.0,4
A000860,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,Philadelphia,creative_B_product,30,3093,15.65,25.0,17.9,7.1,0,0.0,0.0,4
A000861,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,Dallas,creative_B_product,30,2280,13.91,9.0,14.4,0.0,0,0.0,0.0,4
A000862,2023-01-11,2023-01-11 11:00:00,TNT,cable,daytime,Atlanta,creative_B_product,30,2422,12.17,18.0,13.1,4.9,0,0.0,0.0,4
A000863,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,New_York,creative_A_brand,30,22515,290.88,99.0,72.7,26.3,2,258.4,0.888,4
A000864,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,Los_Angeles,creative_A_brand,30,16746,211.55,54.0,56.7,0.0,0,0.0,0.0,4
A000865,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,Chicago,creative_A_brand,30,10587,132.22,27.0,31.0,0.0,0,0.0,0.0,4
A000866,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,Houston,creative_A_brand,30,8315,105.78,35.0,22.1,12.9,0,0.0,0.0,4
A000867,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,Phoenix,creative_A_brand,30,6640,79.33,16.0,18.0,0.0,0,0.0,0.0,4
A000868,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,Philadelphia,creative_A_brand,30,9052,119.0,33.0,26.0,7.0,0,0.0,0.0,4
A000869,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,Dallas,creative_A_brand,30,8091,105.78,27.0,20.6,6.4,0,0.0,0.0,4
A000870,2023-01-11,2023-01-11 20:15:00,Food_Network,cable,primetime,Atlanta,creative_A_brand,30,7216,92.55,35.0,18.9,16.1,0,0.0,0.0,4
A000871,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,New_York,creative_A_brand,30,7378,78.9,18.0,29.1,0.0,0,0.0,0.0,4
A000872,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,Los_Angeles,creative_A_brand,30,5681,57.38,27.0,21.6,5.4,1,175.93,3.066,4
A000873,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,Chicago,creative_A_brand,30,3381,35.86,11.0,13.0,0.0,0,0.0,0.0,4
A000874,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,Houston,creative_A_brand,30,2586,28.69,7.0,8.6,0.0,0,0.0,0.0,4
A000875,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,Phoenix,creative_A_brand,30,2206,21.52,8.0,6.7,1.3,0,0.0,0.0,4
A000876,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,Philadelphia,creative_A_brand,30,2938,32.28,16.0,10.0,6.0,0,0.0,0.0,4
A000877,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,Dallas,creative_A_brand,30,2804,28.69,12.0,8.2,3.8,1,162.43,5.662,4
A000878,2023-01-11,2023-01-11 17:00:00,TBS,cable,early_fringe,Atlanta,creative_A_brand,30,2532,25.1,11.0,7.3,3.7,0,0.0,0.0,4
A000879,2023-01-11,2023-01-11 21:45:00,ABC,broadcast,sports,New_York,creative_A_brand,30,87241,4765.97,176.0,61.8,114.2,4,625.61,0.131,4
A000880,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,New_York,creative_B_product,15,29664,1053.56,109.0,72.7,36.3,1,164.19,0.156,4
A000881,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,Los_Angeles,creative_B_product,15,24391,766.22,63.0,56.7,6.3,1,175.53,0.229,4
A000882,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,Chicago,creative_B_product,15,15511,478.89,30.0,31.0,0.0,0,0.0,0.0,4
A000883,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,Houston,creative_B_product,15,11135,383.11,33.0,22.1,10.9,0,0.0,0.0,4
A000884,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,Phoenix,creative_B_product,15,7872,287.33,17.0,18.0,0.0,0,0.0,0.0,4
A000885,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,Philadelphia,creative_B_product,15,12524,431.0,30.0,26.0,4.0,0,0.0,0.0,4
A000886,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,Dallas,creative_B_product,15,10813,383.11,30.0,20.6,9.4,2,340.67,0.889,4
A000887,2023-01-11,2023-01-11 20:30:00,NBC,broadcast,sports,Atlanta,creative_B_product,15,10222,335.22,24.0,18.9,5.1,0,0.0,0.0,4
A000888,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,New_York,creative_A_brand,60,26313,2612.81,23.0,20.7,2.3,0,0.0,0.0,4
A000889,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,Los_Angeles,creative_A_brand,60,18380,1900.23,11.0,15.6,0.0,0,0.0,0.0,4
A000890,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,Chicago,creative_A_brand,60,10257,1187.64,7.0,8.8,0.0,0,0.0,0.0,4
A000891,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,Houston,creative_A_brand,60,8428,950.11,6.0,6.2,0.0,0,0.0,0.0,4
A000892,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,Phoenix,creative_A_brand,60,7081,712.58,6.0,5.1,0.9,1,151.13,0.212,4
A000893,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,Philadelphia,creative_A_brand,60,8895,1068.88,11.0,7.4,3.6,0,0.0,0.0,4
A000894,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,Dallas,creative_A_brand,60,8563,950.11,8.0,5.7,2.3,0,0.0,0.0,4
A000895,2023-01-11,2023-01-11 14:45:00,CBS,broadcast,sports,Atlanta,creative_A_brand,60,7838,831.35,10.0,5.3,4.7,0,0.0,0.0,4
A000896,2023-01-11,2023-01-11 20:30:00,CBS,broadcast,primetime,Philadelphia,creative_B_product,15,72689,1105.69,30.0,26.0,4.0,0,0.0,0.0,4
A000897,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,New_York,creative_A_brand,30,8192,121.85,47.0,19.7,27.3,2,240.56,1.974,4
A000898,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,Los_Angeles,creative_A_brand,30,6732,88.62,35.0,14.3,20.7,0,0.0,0.0,4
A000899,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,Chicago,creative_A_brand,30,4329,55.39,9.0,8.0,1.0,0,0.0,0.0,4
A000900,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,Houston,creative_A_brand,30,3005,44.31,10.0,5.9,4.1,1,175.19,3.954,4
A000901,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,Phoenix,creative_A_brand,30,2351,33.23,4.0,4.6,0.0,0,0.0,0.0,4
A000902,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,Philadelphia,creative_A_brand,30,3677,49.85,11.0,6.9,4.1,0,0.0,0.0,4
A000903,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,Dallas,creative_A_brand,30,3165,44.31,5.0,5.2,0.0,0,0.0,0.0,4
A000904,2023-01-11,2023-01-11 16:30:00,FOX,broadcast,early_fringe,Atlanta,creative_A_brand,30,3039,38.77,15.0,4.8,10.2,0,0.0,0.0,4
A000905,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,New_York,creative_A_brand,30,32000,1843.57,55.0,22.0,33.0,2,294.27,0.16,4
A000906,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,Los_Angeles,creative_A_brand,30,24652,1340.78,41.0,16.1,24.9,1,147.15,0.11,4
A000907,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,Chicago,creative_A_brand,30,16823,837.99,15.0,9.3,5.7,0,0.0,0.0,4
A000908,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,Houston,creative_A_brand,30,12315,670.39,18.0,6.6,11.4,0,0.0,0.0,4
A000909,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,Phoenix,creative_A_brand,30,9369,502.79,6.0,5.1,0.9,0,0.0,0.0,4
A000910,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,Philadelphia,creative_A_brand,30,13715,754.19,5.0,7.6,0.0,0,0.0,0.0,4
A000911,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,Dallas,creative_A_brand,30,12484,670.39,10.0,5.9,4.1,0,0.0,0.0,4
A000912,2023-01-11,2023-01-11 16:45:00,FOX,broadcast,sports,Atlanta,creative_A_brand,30,10865,586.59,17.0,5.4,11.6,1,141.74,0.242,4
A000913,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,New_York,creative_A_brand,30,4189,32.31,18.0,20.2,0.0,0,0.0,0.0,4
A000914,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,Los_Angeles,creative_A_brand,30,2691,23.5,15.0,15.5,0.0,0,0.0,0.0,4
A000915,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,Chicago,creative_A_brand,30,1849,14.69,11.0,9.0,2.0,0,0.0,0.0,4
A000916,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,Houston,creative_A_brand,30,1371,11.75,4.0,6.1,0.0,0,0.0,0.0,4
A000917,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,Phoenix,creative_A_brand,30,1019,8.81,3.0,4.9,0.0,0,0.0,0.0,4
A000918,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,Philadelphia,creative_A_brand,30,1561,13.22,9.0,7.2,1.8,0,0.0,0.0,4
A000919,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,Dallas,creative_A_brand,30,1528,11.75,4.0,5.7,0.0,0,0.0,0.0,4
A000920,2023-01-11,2023-01-11 06:00:00,NBC,broadcast,early_morning,Atlanta,creative_A_brand,30,1397,10.28,6.0,5.3,0.7,0,0.0,0.0,4
A000921,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,New_York,creative_B_product,30,26474,447.71,176.0,61.8,114.2,4,522.73,1.168,4
A000922,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,Los_Angeles,creative_B_product,30,17317,325.61,73.0,46.8,26.2,3,386.76,1.188,4
A000923,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,Chicago,creative_B_product,30,10827,203.5,45.0,26.9,18.1,0,0.0,0.0,4
A000924,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,Houston,creative_B_product,30,8710,162.8,28.0,18.1,9.9,0,0.0,0.0,4
A000925,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,Phoenix,creative_B_product,30,6622,122.1,18.0,15.3,2.7,2,300.26,2.459,4
A000926,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,Philadelphia,creative_B_product,30,11388,183.15,26.0,21.7,4.3,0,0.0,0.0,4
A000927,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,Dallas,creative_B_product,30,9395,162.8,13.0,17.5,0.0,0,0.0,0.0,4
A000928,2023-01-11,2023-01-11 21:45:00,ESPN,cable,primetime,Atlanta,creative_B_product,30,7416,142.45,32.0,15.9,16.1,0,0.0,0.0,4
A000929,2023-01-11,2023-01-11 20:00:00,ABC,broadcast,primetime,Atlanta,creative_A_brand,15,105509,2018.09,110.0,18.9,91.1,9,1193.35,0.591,4
A000930,2023-01-11,2023-01-11 16:15:00,NBC,broadcast,early_fringe,New_York,creative_C_testimonial,30,42846,504.97,65.0,19.7,45.3,3,396.93,0.786,4
A000931,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,New_York,creative_D_promo,30,8212,121.81,17.0,21.6,0.0,0,0.0,0.0,4
A000932,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,Los_Angeles,creative_D_promo,30,5637,88.59,15.0,16.5,0.0,0,0.0,0.0,4
A000933,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,Chicago,creative_D_promo,30,3382,55.37,16.0,9.1,6.9,0,0.0,0.0,4
A000934,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,Houston,creative_D_promo,30,2722,44.3,6.0,6.5,0.0,0,0.0,0.0,4
A000935,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,Phoenix,creative_D_promo,30,2282,33.22,4.0,5.3,0.0,0,0.0,0.0,4
A000936,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,Philadelphia,creative_D_promo,30,3266,49.83,6.0,7.8,0.0,0,0.0,0.0,4
A000937,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,Dallas,creative_D_promo,30,2707,44.3,9.0,5.9,3.1,0,0.0,0.0,4
A000938,2023-01-11,2023-01-11 14:15:00,CBS,broadcast,daytime,Atlanta,creative_D_promo,30,2829,38.76,10.0,5.6,4.4,0,0.0,0.0,4
A000939,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,New_York,creative_A_brand,15,20362,197.18,51.0,41.8,9.2,0,0.0,0.0,4
A000940,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,Los_Angeles,creative_A_brand,15,14228,143.4,50.0,31.2,18.8,0,0.0,0.0,4
A000941,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,Chicago,creative_A_brand,15,9641,89.63,12.0,18.0,0.0,0,0.0,0.0,4
A000942,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,Houston,creative_A_brand,15,6904,71.7,18.0,12.0,6.0,1,147.2,2.053,4
A000943,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,Phoenix,creative_A_brand,15,5375,53.78,7.0,10.2,0.0,0,0.0,0.0,4
A000944,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,Philadelphia,creative_A_brand,15,7998,80.66,14.0,14.1,0.0,0,0.0,0.0,4
A000945,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,Dallas,creative_A_brand,15,6833,71.7,18.0,11.9,6.1,0,0.0,0.0,4
A000946,2023-01-11,2023-01-11 22:45:00,ESPN,cable,primetime,Atlanta,creative_A_brand,15,6552,62.74,12.0,10.6,1.4,0,0.0,0.0,4
A000947,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,New_York,creative_B_product,15,20826,189.14,98.0,67.0,31.0,1,153.58,0.812,4
A000948,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,Los_Angeles,creative_B_product,15,17332,137.56,51.0,51.0,0.0,0,0.0,0.0,4
A000949,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,Chicago,creative_B_product,15,10555,85.97,35.0,29.3,5.7,0,0.0,0.0,4
A000950,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,Houston,creative_B_product,15,8175,68.78,14.0,19.7,0.0,0,0.0,0.0,4
A000951,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,Phoenix,creative_B_product,15,5617,51.58,25.0,16.7,8.3,0,0.0,0.0,4
A000952,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,Philadelphia,creative_B_product,15,9002,77.38,27.0,23.8,3.2,0,0.0,0.0,4
A000953,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,Dallas,creative_B_product,15,7970,68.78,15.0,18.9,0.0,0,0.0,0.0,4
A000954,2023-01-11,2023-01-11 21:15:00,CNN,cable,primetime,Atlanta,creative_B_product,15,7118,60.18,22.0,17.4,4.6,1,142.4,2.366,4
A000955,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,New_York,creative_A_brand,15,16434,176.82,88.0,71.3,16.7,0,0.0,0.0,4
A000956,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,Los_Angeles,creative_A_brand,15,11238,128.6,69.0,55.2,13.8,1,144.52,1.124,4
A000957,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,Chicago,creative_A_brand,15,7484,80.37,28.0,30.5,0.0,0,0.0,0.0,4
A000958,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,Houston,creative_A_brand,15,5943,64.3,25.0,21.5,3.5,0,0.0,0.0,4
A000959,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,Phoenix,creative_A_brand,15,4006,48.22,13.0,17.7,0.0,0,0.0,0.0,4
A000960,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,Philadelphia,creative_A_brand,15,6069,72.34,20.0,25.5,0.0,0,0.0,0.0,4
A000961,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,Dallas,creative_A_brand,15,6102,64.3,22.0,20.2,1.8,0,0.0,0.0,4
A000962,2023-01-11,2023-01-11 20:45:00,TNT,cable,primetime,Atlanta,creative_A_brand,15,5083,56.26,19.0,18.5,0.5,0,0.0,0.0,4
A000963,2023-01-11,2023-01-11 19:45:00,ESPN,cable,sports,New_York,creative_B_product,30,24268,1203.36,87.0,68.2,18.8,1,159.54,0.133,4
A000964,2023-01-11,2023-01-11 19:45:00,ESPN,cable,sports,Los_Angeles,creative_B_product,30,15974,875.17,74.0,53.3,20.7,0,0.0,0.0,4
A000965,2023-01-11,2023-01-11 19:45:00,ESPN,cable,sports,Chicago,creative_B_product,30,10487,546.98,46.0,30.0,16.0,0,0.0,0.0,4
A000966,2023-01-11,2023-01-11 19:45:00,ESPN,cable,sports,Houston,creative_B_product,30,9224,437.59,18.0,20.6,0.0,0,0.0,0.0,4
A000967,2023-01-11,2023-01-11 19:45:00,ESPN,cable,sports,Phoenix,creative_B_product,30,7167,328.19,15.0,16.6,0.0,0,0.0,0.0,4
A000968,2023-01-11,2023-01-11 19:45:00,ESPN,cable,sports,Philadelphia,creative_B_product,30,8879,492.28,26.0,24.6,1.4,0,0.0,0.0,4
